iteracao,residuo
1,9.8696
2,9.8696
3,9.8696
4,9.8696
5,9.86959
6,9.86959
7,9.86959
8,9.86959
9,9.86958
10,9.86958
11,9.86958
12,9.86958
13,9.86957
14,9.86957
15,9.86957
16,9.86957
17,9.86956
18,9.86956
19,9.86956
20,9.86956
21,9.86956
22,9.86955
23,9.86955
24,9.86955
25,9.86955
26,9.86954
27,9.86954
28,9.86954
29,9.86954
30,9.86953
31,9.86953
32,9.86953
33,9.86953
34,9.86953
35,9.86952
36,9.86952
37,9.86952
38,9.86952
39,9.86951
40,9.86951
41,9.86951
42,9.86951
43,9.8695
44,9.8695
45,9.8695
46,9.8695
47,9.8695
48,9.86949
49,9.86949
50,9.86949
51,9.86949
52,9.86948
53,9.86948
54,9.86948
55,9.86948
56,9.86947
57,9.86947
58,9.86947
59,9.86947
60,9.86947
61,9.86946
62,9.86946
63,9.86946
64,9.86946
65,9.86945
66,9.86945
67,9.86945
68,9.86945
69,9.86944
70,9.86944
71,9.86944
72,9.86944
73,9.86943
74,9.86943
75,9.86943
76,9.86943
77,9.86943
78,9.86942
79,9.86942
80,9.86942
81,9.86942
82,9.86941
83,9.86941
84,9.86941
85,9.86941
86,9.8694
87,9.8694
88,9.8694
89,9.8694
90,9.8694
91,9.86939
92,9.86939
93,9.86939
94,9.86939
95,9.86938
96,9.86938
97,9.86938
98,9.86938
99,9.86937
100,9.86937
101,9.86937
102,9.86937
103,9.86937
104,9.86936
105,9.86936
106,9.86936
107,9.86936
108,9.86935
109,9.86935
110,9.86935
111,9.86935
112,9.86934
113,9.86934
114,9.86934
115,9.86934
116,9.86934
117,9.86933
118,9.86933
119,9.86933
120,9.86933
121,9.86932
122,9.86932
123,9.86932
124,9.86932
125,9.86931
126,9.86931
127,9.86931
128,9.86931
129,9.8693
130,9.8693
131,9.8693
132,9.8693
133,9.8693
134,9.86929
135,9.86929
136,9.86929
137,9.86929
138,9.86928
139,9.86928
140,9.86928
141,9.86928
142,9.86927
143,9.86927
144,9.86927
145,9.86927
146,9.86927
147,9.86926
148,9.86926
149,9.86926
150,9.86926
151,9.86925
152,9.86925
153,9.86925
154,9.86925
155,9.86924
156,9.86924
157,9.86924
158,9.86924
159,9.86924
160,9.86923
161,9.86923
162,9.86923
163,9.86923
164,9.86922
165,9.86922
166,9.86922
167,9.86922
168,9.86921
169,9.86921
170,9.86921
171,9.86921
172,9.8692
173,9.8692
174,9.8692
175,9.8692
176,9.8692
177,9.86919
178,9.86919
179,9.86919
180,9.86919
181,9.86918
182,9.86918
183,9.86918
184,9.86918
185,9.86917
186,9.86917
187,9.86917
188,9.86917
189,9.86917
190,9.86916
191,9.86916
192,9.86916
193,9.86916
194,9.86915
195,9.86915
196,9.86915
197,9.86915
198,9.86914
199,9.86914
200,9.86914
201,9.86914
202,9.86914
203,9.86913
204,9.86913
205,9.86913
206,9.86913
207,9.86912
208,9.86912
209,9.86912
210,9.86912
211,9.86911
212,9.86911
213,9.86911
214,9.86911
215,9.86911
216,9.8691
217,9.8691
218,9.8691
219,9.8691
220,9.86909
221,9.86909
222,9.86909
223,9.86909
224,9.86908
225,9.86908
226,9.86908
227,9.86908
228,9.86907
229,9.86907
230,9.86907
231,9.86907
232,9.86907
233,9.86906
234,9.86906
235,9.86906
236,9.86906
237,9.86905
238,9.86905
239,9.86905
240,9.86905
241,9.86904
242,9.86904
243,9.86904
244,9.86904
245,9.86904
246,9.86903
247,9.86903
248,9.86903
249,9.86903
250,9.86902
251,9.86902
252,9.86902
253,9.86902
254,9.86901
255,9.86901
256,9.86901
257,9.86901
258,9.86901
259,9.869
260,9.869
261,9.869
262,9.869
263,9.86899
264,9.86899
265,9.86899
266,9.86899
267,9.86898
268,9.86898
269,9.86898
270,9.86898
271,9.86898
272,9.86897
273,9.86897
274,9.86897
275,9.86897
276,9.86896
277,9.86896
278,9.86896
279,9.86896
280,9.86895
281,9.86895
282,9.86895
283,9.86895
284,9.86894
285,9.86894
286,9.86894
287,9.86894
288,9.86894
289,9.86893
290,9.86893
291,9.86893
292,9.86893
293,9.86892
294,9.86892
295,9.86892
296,9.86892
297,9.86891
298,9.86891
299,9.86891
300,9.86891
301,9.86891
302,9.8689
303,9.8689
304,9.8689
305,9.8689
306,9.86889
307,9.86889
308,9.86889
309,9.86889
310,9.86888
311,9.86888
312,9.86888
313,9.86888
314,9.86888
315,9.86887
316,9.86887
317,9.86887
318,9.86887
319,9.86886
320,9.86886
321,9.86886
322,9.86886
323,9.86885
324,9.86885
325,9.86885
326,9.86885
327,9.86885
328,9.86884
329,9.86884
330,9.86884
331,9.86884
332,9.86883
333,9.86883
334,9.86883
335,9.86883
336,9.86882
337,9.86882
338,9.86882
339,9.86882
340,9.86881
341,9.86881
342,9.86881
343,9.86881
344,9.86881
345,9.8688
346,9.8688
347,9.8688
348,9.8688
349,9.86879
350,9.86879
351,9.86879
352,9.86879
353,9.86878
354,9.86878
355,9.86878
356,9.86878
357,9.86878
358,9.86877
359,9.86877
360,9.86877
361,9.86877
362,9.86876
363,9.86876
364,9.86876
365,9.86876
366,9.86875
367,9.86875
368,9.86875
369,9.86875
370,9.86875
371,9.86874
372,9.86874
373,9.86874
374,9.86874
375,9.86873
376,9.86873
377,9.86873
378,9.86873
379,9.86872
380,9.86872
381,9.86872
382,9.86872
383,9.86871
384,9.86871
385,9.86871
386,9.86871
387,9.86871
388,9.8687
389,9.8687
390,9.8687
391,9.8687
392,9.86869
393,9.86869
394,9.86869
395,9.86869
396,9.86868
397,9.86868
398,9.86868
399,9.86868
400,9.86868
401,9.86867
402,9.86867
403,9.86867
404,9.86867
405,9.86866
406,9.86866
407,9.86866
408,9.86866
409,9.86865
410,9.86865
411,9.86865
412,9.86865
413,9.86865
414,9.86864
415,9.86864
416,9.86864
417,9.86864
418,9.86863
419,9.86863
420,9.86863
421,9.86863
422,9.86862
423,9.86862
424,9.86862
425,9.86862
426,9.86862
427,9.86861
428,9.86861
429,9.86861
430,9.86861
431,9.8686
432,9.8686
433,9.8686
434,9.8686
435,9.86859
436,9.86859
437,9.86859
438,9.86859
439,9.86858
440,9.86858
441,9.86858
442,9.86858
443,9.86858
444,9.86857
445,9.86857
446,9.86857
447,9.86857
448,9.86856
449,9.86856
450,9.86856
451,9.86856
452,9.86855
453,9.86855
454,9.86855
455,9.86855
456,9.86855
457,9.86854
458,9.86854
459,9.86854
460,9.86854
461,9.86853
462,9.86853
463,9.86853
464,9.86853
465,9.86852
466,9.86852
467,9.86852
468,9.86852
469,9.86852
470,9.86851
471,9.86851
472,9.86851
473,9.86851
474,9.8685
475,9.8685
476,9.8685
477,9.8685
478,9.86849
479,9.86849
480,9.86849
481,9.86849
482,9.86849
483,9.86848
484,9.86848
485,9.86848
486,9.86848
487,9.86847
488,9.86847
489,9.86847
490,9.86847
491,9.86846
492,9.86846
493,9.86846
494,9.86846
495,9.86845
496,9.86845
497,9.86845
498,9.86845
499,9.86845
500,9.86844
501,9.86844
502,9.86844
503,9.86844
504,9.86843
505,9.86843
506,9.86843
507,9.86843
508,9.86842
509,9.86842
510,9.86842
511,9.86842
512,9.86842
513,9.86841
514,9.86841
515,9.86841
516,9.86841
517,9.8684
518,9.8684
519,9.8684
520,9.8684
521,9.86839
522,9.86839
523,9.86839
524,9.86839
525,9.86839
526,9.86838
527,9.86838
528,9.86838
529,9.86838
530,9.86837
531,9.86837
532,9.86837
533,9.86837
534,9.86836
535,9.86836
536,9.86836
537,9.86836
538,9.86836
539,9.86835
540,9.86835
541,9.86835
542,9.86835
543,9.86834
544,9.86834
545,9.86834
546,9.86834
547,9.86833
548,9.86833
549,9.86833
550,9.86833
551,9.86832
552,9.86832
553,9.86832
554,9.86832
555,9.86832
556,9.86831
557,9.86831
558,9.86831
559,9.86831
560,9.8683
561,9.8683
562,9.8683
563,9.8683
564,9.86829
565,9.86829
566,9.86829
567,9.86829
568,9.86829
569,9.86828
570,9.86828
571,9.86828
572,9.86828
573,9.86827
574,9.86827
575,9.86827
576,9.86827
577,9.86826
578,9.86826
579,9.86826
580,9.86826
581,9.86826
582,9.86825
583,9.86825
584,9.86825
585,9.86825
586,9.86824
587,9.86824
588,9.86824
589,9.86824
590,9.86823
591,9.86823
592,9.86823
593,9.86823
594,9.86822
595,9.86822
596,9.86822
597,9.86822
598,9.86822
599,9.86821
600,9.86821
601,9.86821
602,9.86821
603,9.8682
604,9.8682
605,9.8682
606,9.8682
607,9.86819
608,9.86819
609,9.86819
610,9.86819
611,9.86819
612,9.86818
613,9.86818
614,9.86818
615,9.86818
616,9.86817
617,9.86817
618,9.86817
619,9.86817
620,9.86816
621,9.86816
622,9.86816
623,9.86816
624,9.86816
625,9.86815
626,9.86815
627,9.86815
628,9.86815
629,9.86814
630,9.86814
631,9.86814
632,9.86814
633,9.86813
634,9.86813
635,9.86813
636,9.86813
637,9.86813
638,9.86812
639,9.86812
640,9.86812
641,9.86812
642,9.86811
643,9.86811
