iteracao,residuo
1,9.84594
2,9.82233
3,9.79878
4,9.77527
5,9.75181
6,9.72841
7,9.70506
8,9.68176
9,9.65852
10,9.63533
11,9.6122
12,9.58912
13,9.5661
14,9.54313
15,9.52022
16,9.49736
17,9.47455
18,9.4518
19,9.4291
20,9.40646
21,9.38387
22,9.36133
23,9.33885
24,9.31642
25,9.29405
26,9.27173
27,9.24946
28,9.22724
29,9.20508
30,9.18297
31,9.16092
32,9.13891
33,9.11696
34,9.09506
35,9.07322
36,9.05142
37,9.02968
38,9.00799
39,8.98635
40,8.96477
41,8.94323
42,8.92175
43,8.90032
44,8.87894
45,8.85761
46,8.83633
47,8.81511
48,8.79393
49,8.77281
50,8.75173
51,8.73071
52,8.70973
53,8.68881
54,8.66794
55,8.64711
56,8.62634
57,8.60562
58,8.58494
59,8.56432
60,8.54374
61,8.52322
62,8.50274
63,8.48231
64,8.46194
65,8.44161
66,8.42133
67,8.40109
68,8.38091
69,8.36077
70,8.34069
71,8.32065
72,8.30066
73,8.28072
74,8.26082
75,8.24097
76,8.22117
77,8.20142
78,8.18172
79,8.16206
80,8.14245
81,8.12288
82,8.10337
83,8.0839
84,8.06447
85,8.0451
86,8.02577
87,8.00648
88,7.98725
89,7.96806
90,7.94891
91,7.92981
92,7.91076
93,7.89175
94,7.87279
95,7.85387
96,7.835
97,7.81617
98,7.79739
99,7.77866
100,7.75997
101,7.74132
102,7.72272
103,7.70416
104,7.68565
105,7.66718
106,7.64876
107,7.63038
108,7.61204
109,7.59375
110,7.57551
111,7.5573
112,7.53914
113,7.52103
114,7.50295
115,7.48492
116,7.46694
117,7.449
118,7.4311
119,7.41324
120,7.39542
121,7.37765
122,7.35992
123,7.34224
124,7.32459
125,7.30699
126,7.28943
127,7.27192
128,7.25444
129,7.23701
130,7.21962
131,7.20227
132,7.18496
133,7.16769
134,7.15047
135,7.13328
136,7.11614
137,7.09904
138,7.08198
139,7.06496
140,7.04798
141,7.03104
142,7.01415
143,6.99729
144,6.98048
145,6.9637
146,6.94696
147,6.93027
148,6.91361
149,6.897
150,6.88042
151,6.86389
152,6.84739
153,6.83094
154,6.81452
155,6.79814
156,6.7818
157,6.7655
158,6.74924
159,6.73302
160,6.71684
161,6.7007
162,6.68459
163,6.66853
164,6.6525
165,6.63651
166,6.62056
167,6.60465
168,6.58878
169,6.57294
170,6.55714
171,6.54138
172,6.52566
173,6.50998
174,6.49433
175,6.47872
176,6.46315
177,6.44762
178,6.43212
179,6.41666
180,6.40124
181,6.38585
182,6.3705
183,6.35519
184,6.33992
185,6.32468
186,6.30948
187,6.29431
188,6.27918
189,6.26409
190,6.24903
191,6.23401
192,6.21903
193,6.20408
194,6.18917
195,6.17429
196,6.15945
197,6.14465
198,6.12988
199,6.11514
200,6.10044
201,6.08578
202,6.07115
203,6.05656
204,6.042
205,6.02748
206,6.01299
207,5.99853
208,5.98411
209,5.96973
210,5.95538
211,5.94106
212,5.92678
213,5.91254
214,5.89832
215,5.88415
216,5.87
217,5.85589
218,5.84181
219,5.82777
220,5.81376
221,5.79979
222,5.78585
223,5.77194
224,5.75806
225,5.74422
226,5.73041
227,5.71664
228,5.70289
229,5.68918
230,5.67551
231,5.66186
232,5.64825
233,5.63468
234,5.62113
235,5.60762
236,5.59414
237,5.58069
238,5.56727
239,5.55389
240,5.54054
241,5.52722
242,5.51393
243,5.50067
244,5.48745
245,5.47426
246,5.4611
247,5.44797
248,5.43487
249,5.42181
250,5.40877
251,5.39577
252,5.3828
253,5.36986
254,5.35695
255,5.34407
256,5.33122
257,5.3184
258,5.30562
259,5.29286
260,5.28013
261,5.26744
262,5.25478
263,5.24214
264,5.22954
265,5.21697
266,5.20442
267,5.19191
268,5.17943
269,5.16698
270,5.15455
271,5.14216
272,5.1298
273,5.11746
274,5.10516
275,5.09289
276,5.08064
277,5.06843
278,5.05624
279,5.04408
280,5.03196
281,5.01986
282,5.00779
283,4.99575
284,4.98373
285,4.97175
286,4.9598
287,4.94787
288,4.93598
289,4.92411
290,4.91227
291,4.90046
292,4.88867
293,4.87692
294,4.86519
295,4.8535
296,4.84183
297,4.83018
298,4.81857
299,4.80698
300,4.79542
301,4.78389
302,4.77239
303,4.76092
304,4.74947
305,4.73805
306,4.72666
307,4.71529
308,4.70395
309,4.69264
310,4.68136
311,4.6701
312,4.65887
313,4.64767
314,4.63649
315,4.62534
316,4.61422
317,4.60313
318,4.59206
319,4.58101
320,4.57
321,4.55901
322,4.54805
323,4.53711
324,4.5262
325,4.51532
326,4.50446
327,4.49363
328,4.48282
329,4.47204
330,4.46129
331,4.45056
332,4.43985
333,4.42918
334,4.41853
335,4.4079
336,4.3973
337,4.38673
338,4.37618
339,4.36565
340,4.35516
341,4.34468
342,4.33423
343,4.32381
344,4.31341
345,4.30304
346,4.29269
347,4.28237
348,4.27207
349,4.2618
350,4.25155
351,4.24132
352,4.23112
353,4.22095
354,4.2108
355,4.20067
356,4.19057
357,4.18049
358,4.17043
359,4.16041
360,4.1504
361,4.14042
362,4.13046
363,4.12053
364,4.11062
365,4.10073
366,4.09087
367,4.08103
368,4.07122
369,4.06142
370,4.05166
371,4.04191
372,4.03219
373,4.02249
374,4.01282
375,4.00317
376,3.99354
377,3.98393
378,3.97435
379,3.96479
380,3.95526
381,3.94575
382,3.93626
383,3.92679
384,3.91734
385,3.90792
386,3.89852
387,3.88915
388,3.87979
389,3.87046
390,3.86115
391,3.85187
392,3.8426
393,3.83336
394,3.82414
395,3.81494
396,3.80577
397,3.79661
398,3.78748
399,3.77837
400,3.76928
401,3.76022
402,3.75117
403,3.74215
404,3.73315
405,3.72417
406,3.71521
407,3.70628
408,3.69736
409,3.68847
410,3.6796
411,3.67074
412,3.66192
413,3.65311
414,3.64432
415,3.63555
416,3.62681
417,3.61809
418,3.60938
419,3.6007
420,3.59204
421,3.5834
422,3.57478
423,3.56618
424,3.5576
425,3.54905
426,3.54051
427,3.53199
428,3.5235
429,3.51502
430,3.50657
431,3.49813
432,3.48972
433,3.48132
434,3.47295
435,3.46459
436,3.45626
437,3.44795
438,3.43965
439,3.43138
440,3.42312
441,3.41489
442,3.40667
443,3.39848
444,3.3903
445,3.38215
446,3.37401
447,3.3659
448,3.3578
449,3.34972
450,3.34166
451,3.33363
452,3.32561
453,3.31761
454,3.30963
455,3.30166
456,3.29372
457,3.2858
458,3.27789
459,3.27001
460,3.26214
461,3.25429
462,3.24647
463,3.23866
464,3.23086
465,3.22309
466,3.21534
467,3.2076
468,3.19989
469,3.19219
470,3.18451
471,3.17685
472,3.16921
473,3.16158
474,3.15398
475,3.14639
476,3.13882
477,3.13127
478,3.12374
479,3.11622
480,3.10872
481,3.10124
482,3.09378
483,3.08634
484,3.07892
485,3.07151
486,3.06412
487,3.05675
488,3.04939
489,3.04206
490,3.03474
491,3.02744
492,3.02015
493,3.01289
494,3.00564
495,2.99841
496,2.99119
497,2.984
498,2.97682
499,2.96966
500,2.96251
501,2.95539
502,2.94828
503,2.94118
504,2.93411
505,2.92705
506,2.92
507,2.91298
508,2.90597
509,2.89898
510,2.892
511,2.88505
512,2.87811
513,2.87118
514,2.86427
515,2.85738
516,2.85051
517,2.84365
518,2.83681
519,2.82998
520,2.82317
521,2.81638
522,2.8096
523,2.80284
524,2.7961
525,2.78937
526,2.78266
527,2.77597
528,2.76929
529,2.76263
530,2.75598
531,2.74935
532,2.74273
533,2.73613
534,2.72955
535,2.72298
536,2.71643
537,2.70989
538,2.70337
539,2.69687
540,2.69038
541,2.68391
542,2.67745
543,2.67101
544,2.66458
545,2.65817
546,2.65177
547,2.64539
548,2.63903
549,2.63268
550,2.62634
551,2.62002
552,2.61372
553,2.60743
554,2.60116
555,2.5949
556,2.58866
557,2.58243
558,2.57621
559,2.57001
560,2.56383
561,2.55766
562,2.55151
563,2.54537
564,2.53924
565,2.53313
566,2.52704
567,2.52096
568,2.51489
569,2.50884
570,2.5028
571,2.49678
572,2.49077
573,2.48478
574,2.4788
575,2.47284
576,2.46689
577,2.46095
578,2.45503
579,2.44912
580,2.44323
581,2.43735
582,2.43148
583,2.42563
584,2.4198
585,2.41397
586,2.40816
587,2.40237
588,2.39659
589,2.39082
590,2.38507
591,2.37933
592,2.3736
