iteracao,residuo
1,9.83773
2,9.80592
3,9.77418
4,9.74253
5,9.71097
6,9.67951
7,9.64815
8,9.61688
9,9.58571
10,9.55464
11,9.52367
12,9.49279
13,9.46202
14,9.43134
15,9.40076
16,9.37028
17,9.33989
18,9.3096
19,9.27941
20,9.24932
21,9.21932
22,9.18942
23,9.15961
24,9.12991
25,9.10029
26,9.07077
27,9.04135
28,9.01202
29,8.98279
30,8.95365
31,8.9246
32,8.89565
33,8.86679
34,8.83803
35,8.80936
36,8.78078
37,8.75229
38,8.72389
39,8.69559
40,8.66737
41,8.63925
42,8.61122
43,8.58328
44,8.55543
45,8.52767
46,8.5
47,8.47242
48,8.44493
49,8.41753
50,8.39021
51,8.36298
52,8.33585
53,8.3088
54,8.28183
55,8.25496
56,8.22817
57,8.20147
58,8.17485
59,8.14832
60,8.12188
61,8.09552
62,8.06925
63,8.04306
64,8.01695
65,7.99094
66,7.965
67,7.93915
68,7.91338
69,7.8877
70,7.8621
71,7.83658
72,7.81115
73,7.78579
74,7.76052
75,7.73533
76,7.71022
77,7.6852
78,7.66025
79,7.63539
80,7.6106
81,7.5859
82,7.56128
83,7.53673
84,7.51227
85,7.48788
86,7.46357
87,7.43935
88,7.4152
89,7.39113
90,7.36713
91,7.34322
92,7.31938
93,7.29562
94,7.27193
95,7.24832
96,7.22479
97,7.20134
98,7.17796
99,7.15466
100,7.13143
101,7.10828
102,7.0852
103,7.06219
104,7.03927
105,7.01641
106,6.99363
107,6.97093
108,6.94829
109,6.92573
110,6.90325
111,6.88083
112,6.85849
113,6.83622
114,6.81403
115,6.7919
116,6.76985
117,6.74787
118,6.72596
119,6.70412
120,6.68235
121,6.66065
122,6.63902
123,6.61746
124,6.59597
125,6.57456
126,6.55321
127,6.53193
128,6.51071
129,6.48957
130,6.4685
131,6.44749
132,6.42655
133,6.40568
134,6.38488
135,6.36415
136,6.34348
137,6.32288
138,6.30235
139,6.28188
140,6.26148
141,6.24114
142,6.22087
143,6.20067
144,6.18053
145,6.16046
146,6.14045
147,6.12051
148,6.10063
149,6.08081
150,6.06106
151,6.04138
152,6.02176
153,6.0022
154,5.9827
155,5.96327
156,5.9439
157,5.92459
158,5.90535
159,5.88617
160,5.86705
161,5.84799
162,5.829
163,5.81006
164,5.79119
165,5.77238
166,5.75363
167,5.73494
168,5.71631
169,5.69774
170,5.67923
171,5.66078
172,5.64239
173,5.62406
174,5.60579
175,5.58758
176,5.56943
177,5.55134
178,5.5333
179,5.51533
180,5.49741
181,5.47955
182,5.46175
183,5.444
184,5.42632
185,5.40869
186,5.39111
187,5.3736
188,5.35614
189,5.33874
190,5.32139
191,5.3041
192,5.28687
193,5.26969
194,5.25257
195,5.2355
196,5.21849
197,5.20154
198,5.18464
199,5.16779
200,5.151
201,5.13426
202,5.11758
203,5.10095
204,5.08438
205,5.06785
206,5.05139
207,5.03497
208,5.01861
209,5.0023
210,4.98605
211,4.96985
212,4.9537
213,4.9376
214,4.92155
215,4.90556
216,4.88962
217,4.87373
218,4.85789
219,4.8421
220,4.82637
221,4.81068
222,4.79505
223,4.77946
224,4.76393
225,4.74845
226,4.73302
227,4.71763
228,4.7023
229,4.68702
230,4.67179
231,4.6566
232,4.64147
233,4.62638
234,4.61135
235,4.59636
236,4.58142
237,4.56653
238,4.55169
239,4.53689
240,4.52215
241,4.50745
242,4.4928
243,4.47819
244,4.46364
245,4.44913
246,4.43467
247,4.42025
248,4.40588
249,4.39156
250,4.37729
251,4.36306
252,4.34887
253,4.33474
254,4.32065
255,4.3066
256,4.2926
257,4.27865
258,4.26474
259,4.25087
260,4.23706
261,4.22328
262,4.20955
263,4.19587
264,4.18223
265,4.16863
266,4.15508
267,4.14157
268,4.12811
269,4.11469
270,4.10131
271,4.08797
272,4.07468
273,4.06144
274,4.04823
275,4.03507
276,4.02195
277,4.00887
278,3.99584
279,3.98285
280,3.9699
281,3.95699
282,3.94413
283,3.9313
284,3.91852
285,3.90578
286,3.89308
287,3.88042
288,3.8678
289,3.85523
290,3.84269
291,3.8302
292,3.81774
293,3.80533
294,3.79296
295,3.78062
296,3.76833
297,3.75608
298,3.74386
299,3.73169
300,3.71955
301,3.70746
302,3.6954
303,3.68338
304,3.67141
305,3.65947
306,3.64757
307,3.6357
308,3.62388
309,3.6121
310,3.60035
311,3.58864
312,3.57697
313,3.56534
314,3.55374
315,3.54219
316,3.53067
317,3.51918
318,3.50774
319,3.49633
320,3.48496
321,3.47363
322,3.46233
323,3.45107
324,3.43984
325,3.42866
326,3.41751
327,3.40639
328,3.39531
329,3.38427
330,3.37326
331,3.36229
332,3.35135
333,3.34045
334,3.32959
335,3.31876
336,3.30796
337,3.29721
338,3.28648
339,3.27579
340,3.26514
341,3.25452
342,3.24393
343,3.23338
344,3.22286
345,3.21238
346,3.20193
347,3.19151
348,3.18113
349,3.17078
350,3.16047
351,3.15019
352,3.13994
353,3.12973
354,3.11955
355,3.1094
356,3.09928
357,3.0892
358,3.07915
359,3.06914
360,3.05915
361,3.0492
362,3.03928
363,3.02939
364,3.01954
365,3.00972
366,2.99992
367,2.99017
368,2.98044
369,2.97074
370,2.96108
371,2.95144
372,2.94184
373,2.93227
374,2.92273
375,2.91322
376,2.90375
377,2.8943
378,2.88488
379,2.8755
380,2.86614
381,2.85682
382,2.84752
383,2.83826
384,2.82902
385,2.81982
386,2.81064
387,2.8015
388,2.79238
389,2.7833
390,2.77424
391,2.76522
392,2.75622
393,2.74725
394,2.73831
395,2.7294
396,2.72052
397,2.71167
398,2.70285
399,2.69405
400,2.68529
401,2.67655
402,2.66784
403,2.65916
404,2.65051
405,2.64188
406,2.63329
407,2.62472
408,2.61618
409,2.60767
410,2.59918
411,2.59072
412,2.58229
413,2.57389
414,2.56552
415,2.55717
416,2.54885
417,2.54055
418,2.53228
419,2.52404
420,2.51583
421,2.50764
422,2.49948
423,2.49135
424,2.48324
425,2.47516
426,2.46711
427,2.45908
428,2.45108
429,2.4431
430,2.43515
431,2.42722
432,2.41933
433,2.41145
434,2.40361
435,2.39578
436,2.38799
437,2.38021
438,2.37247
439,2.36475
440,2.35705
