iteracao,residuo
1,1.91198
2,0.368284
3,0.0708793
4,0.013622
5,0.00261488
6,0.000501536
7,9.61392e-05
8,1.84215e-05
9,3.52875e-06
10,6.75809e-07
11,1.29406e-07
12,2.4776e-08
13,4.74715e-09
