iteracao,residuo
1,9.86812
2,9.86663
3,9.86515
4,9.86366
5,9.86218
6,9.8607
7,9.85921
8,9.85773
9,9.85624
10,9.85476
11,9.85328
12,9.85179
13,9.85031
14,9.84883
15,9.84734
16,9.84586
17,9.84438
18,9.8429
19,9.84142
20,9.83993
21,9.83845
22,9.83697
23,9.83549
24,9.83401
25,9.83253
26,9.83105
27,9.82957
28,9.82809
29,9.82661
30,9.82513
31,9.82365
32,9.82217
33,9.82069
34,9.81922
35,9.81774
36,9.81626
37,9.81478
38,9.8133
39,9.81183
40,9.81035
41,9.80887
42,9.8074
43,9.80592
44,9.80444
45,9.80297
46,9.80149
47,9.80001
48,9.79854
49,9.79706
50,9.79559
51,9.79411
52,9.79264
53,9.79117
54,9.78969
55,9.78822
56,9.78674
57,9.78527
58,9.7838
59,9.78232
60,9.78085
61,9.77938
62,9.77791
63,9.77643
64,9.77496
65,9.77349
66,9.77202
67,9.77055
68,9.76908
69,9.76761
70,9.76614
71,9.76467
72,9.7632
73,9.76173
74,9.76026
75,9.75879
76,9.75732
77,9.75585
78,9.75438
79,9.75291
80,9.75144
81,9.74997
82,9.74851
83,9.74704
84,9.74557
85,9.7441
86,9.74264
87,9.74117
88,9.7397
89,9.73824
90,9.73677
91,9.7353
92,9.73384
93,9.73237
94,9.73091
95,9.72944
96,9.72798
97,9.72651
98,9.72505
99,9.72358
100,9.72212
101,9.72066
102,9.71919
103,9.71773
104,9.71627
105,9.7148
106,9.71334
107,9.71188
108,9.71042
109,9.70895
110,9.70749
111,9.70603
112,9.70457
113,9.70311
114,9.70165
115,9.70019
116,9.69873
117,9.69727
118,9.69581
119,9.69435
120,9.69289
121,9.69143
122,9.68997
123,9.68851
124,9.68705
125,9.68559
126,9.68413
127,9.68268
128,9.68122
129,9.67976
130,9.6783
131,9.67685
132,9.67539
133,9.67393
134,9.67248
135,9.67102
136,9.66956
137,9.66811
138,9.66665
139,9.6652
140,9.66374
141,9.66229
142,9.66083
143,9.65938
144,9.65792
145,9.65647
146,9.65501
147,9.65356
148,9.65211
149,9.65065
150,9.6492
151,9.64775
152,9.6463
153,9.64484
154,9.64339
155,9.64194
156,9.64049
157,9.63904
158,9.63758
159,9.63613
160,9.63468
161,9.63323
162,9.63178
163,9.63033
164,9.62888
165,9.62743
166,9.62598
167,9.62453
168,9.62308
169,9.62163
170,9.62019
171,9.61874
172,9.61729
173,9.61584
174,9.61439
175,9.61295
176,9.6115
177,9.61005
178,9.6086
179,9.60716
180,9.60571
181,9.60427
182,9.60282
183,9.60137
184,9.59993
185,9.59848
186,9.59704
187,9.59559
188,9.59415
189,9.5927
190,9.59126
191,9.58981
192,9.58837
193,9.58693
194,9.58548
195,9.58404
196,9.5826
197,9.58115
198,9.57971
199,9.57827
200,9.57683
201,9.57539
202,9.57394
203,9.5725
204,9.57106
205,9.56962
206,9.56818
207,9.56674
208,9.5653
209,9.56386
210,9.56242
211,9.56098
212,9.55954
213,9.5581
214,9.55666
215,9.55522
216,9.55378
217,9.55234
218,9.55091
219,9.54947
220,9.54803
221,9.54659
222,9.54515
223,9.54372
224,9.54228
225,9.54084
226,9.53941
227,9.53797
228,9.53654
229,9.5351
230,9.53366
231,9.53223
232,9.53079
233,9.52936
234,9.52792
235,9.52649
236,9.52505
237,9.52362
