iteracao,residuo
1,13.9562
2,13.9541
3,13.9519
4,13.9498
5,13.9477
6,13.9456
7,13.9435
8,13.9414
9,13.9393
10,13.9372
11,13.9351
12,13.9331
13,13.931
14,13.9289
15,13.9268
16,13.9247
17,13.9226
18,13.9205
19,13.9184
20,13.9163
21,13.9142
22,13.9121
23,13.91
24,13.9079
25,13.9058
26,13.9037
27,13.9016
28,13.8995
29,13.8974
30,13.8953
31,13.8932
32,13.8911
33,13.8891
34,13.887
35,13.8849
36,13.8828
37,13.8807
38,13.8786
39,13.8765
40,13.8744
41,13.8723
42,13.8702
43,13.8682
44,13.8661
45,13.864
46,13.8619
47,13.8598
48,13.8577
49,13.8556
50,13.8535
51,13.8515
52,13.8494
53,13.8473
54,13.8452
55,13.8431
56,13.841
57,13.8389
58,13.8369
59,13.8348
60,13.8327
61,13.8306
62,13.8285
63,13.8264
64,13.8244
65,13.8223
66,13.8202
67,13.8181
68,13.816
69,13.814
70,13.8119
71,13.8098
72,13.8077
73,13.8056
74,13.8036
75,13.8015
76,13.7994
77,13.7973
78,13.7952
79,13.7932
80,13.7911
81,13.789
82,13.7869
83,13.7849
84,13.7828
85,13.7807
86,13.7786
87,13.7766
88,13.7745
89,13.7724
90,13.7703
91,13.7683
92,13.7662
93,13.7641
94,13.762
95,13.76
96,13.7579
97,13.7558
98,13.7538
99,13.7517
100,13.7496
101,13.7475
102,13.7455
103,13.7434
104,13.7413
105,13.7393
106,13.7372
107,13.7351
108,13.7331
109,13.731
110,13.7289
111,13.7269
112,13.7248
113,13.7227
114,13.7207
115,13.7186
116,13.7165
117,13.7145
118,13.7124
119,13.7103
120,13.7083
121,13.7062
122,13.7041
123,13.7021
124,13.7
125,13.6979
126,13.6959
127,13.6938
128,13.6918
129,13.6897
130,13.6876
131,13.6856
132,13.6835
133,13.6815
134,13.6794
135,13.6773
136,13.6753
137,13.6732
138,13.6712
139,13.6691
140,13.667
141,13.665
142,13.6629
143,13.6609
144,13.6588
145,13.6567
146,13.6547
147,13.6526
148,13.6506
149,13.6485
