iteracao,residuo
1,13.9577
2,13.9577
3,13.9576
4,13.9576
5,13.9576
6,13.9575
7,13.9575
8,13.9575
9,13.9574
10,13.9574
11,13.9574
12,13.9573
13,13.9573
14,13.9573
15,13.9572
16,13.9572
17,13.9572
18,13.9571
19,13.9571
20,13.9571
21,13.957
22,13.957
23,13.957
24,13.9569
25,13.9569
26,13.9569
27,13.9568
28,13.9568
29,13.9568
30,13.9568
31,13.9567
32,13.9567
33,13.9567
34,13.9566
35,13.9566
36,13.9566
37,13.9565
38,13.9565
39,13.9565
40,13.9564
41,13.9564
42,13.9564
43,13.9563
44,13.9563
45,13.9563
46,13.9562
47,13.9562
48,13.9562
49,13.9561
50,13.9561
51,13.9561
52,13.956
53,13.956
54,13.956
55,13.9559
56,13.9559
57,13.9559
58,13.9558
59,13.9558
60,13.9558
61,13.9557
62,13.9557
63,13.9557
64,13.9556
65,13.9556
66,13.9556
67,13.9555
68,13.9555
69,13.9555
70,13.9554
71,13.9554
72,13.9554
73,13.9553
74,13.9553
75,13.9553
76,13.9552
77,13.9552
78,13.9552
79,13.9551
80,13.9551
81,13.9551
82,13.955
83,13.955
84,13.955
85,13.9549
86,13.9549
87,13.9549
88,13.9548
89,13.9548
90,13.9548
91,13.9547
92,13.9547
93,13.9547
94,13.9546
95,13.9546
96,13.9546
97,13.9546
98,13.9545
99,13.9545
100,13.9545
101,13.9544
102,13.9544
103,13.9544
104,13.9543
105,13.9543
106,13.9543
107,13.9542
108,13.9542
109,13.9542
110,13.9541
111,13.9541
112,13.9541
113,13.954
114,13.954
115,13.954
116,13.9539
117,13.9539
118,13.9539
119,13.9538
120,13.9538
121,13.9538
122,13.9537
123,13.9537
124,13.9537
125,13.9536
126,13.9536
127,13.9536
128,13.9535
129,13.9535
130,13.9535
131,13.9534
132,13.9534
133,13.9534
134,13.9533
135,13.9533
136,13.9533
137,13.9532
138,13.9532
139,13.9532
140,13.9531
141,13.9531
142,13.9531
143,13.953
144,13.953
145,13.953
146,13.9529
147,13.9529
148,13.9529
149,13.9528
150,13.9528
151,13.9528
152,13.9527
153,13.9527
154,13.9527
155,13.9526
156,13.9526
157,13.9526
158,13.9525
159,13.9525
160,13.9525
161,13.9524
162,13.9524
163,13.9524
164,13.9524
165,13.9523
166,13.9523
167,13.9523
168,13.9522
169,13.9522
170,13.9522
171,13.9521
172,13.9521
173,13.9521
174,13.952
175,13.952
176,13.952
