iteracao,residuo
1,9.8696
2,9.86959
3,9.86958
4,9.86957
5,9.86957
6,9.86956
7,9.86955
8,9.86954
9,9.86953
10,9.86953
11,9.86952
12,9.86951
13,9.8695
14,9.86949
15,9.86949
16,9.86948
17,9.86947
18,9.86946
19,9.86946
20,9.86945
21,9.86944
22,9.86943
23,9.86942
24,9.86942
25,9.86941
26,9.8694
27,9.86939
28,9.86938
29,9.86938
30,9.86937
31,9.86936
32,9.86935
33,9.86935
34,9.86934
35,9.86933
36,9.86932
37,9.86931
38,9.86931
39,9.8693
40,9.86929
41,9.86928
42,9.86927
43,9.86927
44,9.86926
45,9.86925
46,9.86924
47,9.86924
48,9.86923
49,9.86922
50,9.86921
51,9.8692
52,9.8692
53,9.86919
54,9.86918
55,9.86917
56,9.86916
57,9.86916
58,9.86915
59,9.86914
60,9.86913
61,9.86913
62,9.86912
63,9.86911
64,9.8691
65,9.86909
66,9.86909
67,9.86908
68,9.86907
69,9.86906
70,9.86905
71,9.86905
72,9.86904
73,9.86903
74,9.86902
75,9.86902
76,9.86901
77,9.869
78,9.86899
79,9.86898
80,9.86898
81,9.86897
82,9.86896
83,9.86895
84,9.86894
85,9.86894
86,9.86893
87,9.86892
88,9.86891
89,9.86891
90,9.8689
91,9.86889
92,9.86888
93,9.86887
94,9.86887
95,9.86886
96,9.86885
97,9.86884
98,9.86883
99,9.86883
100,9.86882
101,9.86881
102,9.8688
103,9.8688
104,9.86879
105,9.86878
106,9.86877
107,9.86876
108,9.86876
109,9.86875
110,9.86874
111,9.86873
112,9.86872
113,9.86872
114,9.86871
115,9.8687
116,9.86869
117,9.86869
118,9.86868
119,9.86867
120,9.86866
121,9.86865
122,9.86865
123,9.86864
124,9.86863
125,9.86862
126,9.86861
127,9.86861
128,9.8686
129,9.86859
130,9.86858
131,9.86858
132,9.86857
133,9.86856
134,9.86855
135,9.86854
136,9.86854
137,9.86853
138,9.86852
139,9.86851
140,9.8685
141,9.8685
142,9.86849
143,9.86848
144,9.86847
145,9.86847
146,9.86846
147,9.86845
148,9.86844
149,9.86843
150,9.86843
151,9.86842
152,9.86841
153,9.8684
154,9.86839
155,9.86839
156,9.86838
157,9.86837
158,9.86836
159,9.86836
160,9.86835
161,9.86834
162,9.86833
163,9.86832
164,9.86832
165,9.86831
166,9.8683
167,9.86829
168,9.86828
169,9.86828
170,9.86827
171,9.86826
172,9.86825
173,9.86825
174,9.86824
175,9.86823
176,9.86822
177,9.86821
178,9.86821
179,9.8682
180,9.86819
181,9.86818
182,9.86817
183,9.86817
184,9.86816
185,9.86815
186,9.86814
187,9.86814
188,9.86813
189,9.86812
190,9.86811
191,9.8681
192,9.8681
193,9.86809
194,9.86808
195,9.86807
196,9.86806
197,9.86806
198,9.86805
199,9.86804
200,9.86803
201,9.86803
202,9.86802
203,9.86801
204,9.868
205,9.86799
206,9.86799
207,9.86798
208,9.86797
209,9.86796
210,9.86795
211,9.86795
212,9.86794
213,9.86793
214,9.86792
215,9.86792
216,9.86791
217,9.8679
218,9.86789
219,9.86788
220,9.86788
221,9.86787
222,9.86786
223,9.86785
224,9.86785
225,9.86784
226,9.86783
227,9.86782
228,9.86781
229,9.86781
230,9.8678
231,9.86779
232,9.86778
233,9.86777
234,9.86777
235,9.86776
236,9.86775
237,9.86774
238,9.86774
239,9.86773
240,9.86772
241,9.86771
242,9.8677
243,9.8677
244,9.86769
245,9.86768
246,9.86767
247,9.86766
248,9.86766
249,9.86765
250,9.86764
251,9.86763
252,9.86763
253,9.86762
254,9.86761
255,9.8676
256,9.86759
257,9.86759
258,9.86758
259,9.86757
260,9.86756
261,9.86755
262,9.86755
263,9.86754
264,9.86753
265,9.86752
266,9.86752
267,9.86751
268,9.8675
269,9.86749
270,9.86748
271,9.86748
272,9.86747
273,9.86746
274,9.86745
275,9.86744
276,9.86744
277,9.86743
278,9.86742
279,9.86741
280,9.86741
281,9.8674
282,9.86739
283,9.86738
284,9.86737
285,9.86737
286,9.86736
287,9.86735
288,9.86734
289,9.86733
290,9.86733
291,9.86732
292,9.86731
293,9.8673
294,9.8673
295,9.86729
296,9.86728
297,9.86727
298,9.86726
299,9.86726
300,9.86725
301,9.86724
302,9.86723
303,9.86722
304,9.86722
305,9.86721
306,9.8672
307,9.86719
308,9.86719
309,9.86718
310,9.86717
311,9.86716
312,9.86715
313,9.86715
314,9.86714
315,9.86713
316,9.86712
317,9.86711
318,9.86711
319,9.8671
320,9.86709
321,9.86708
322,9.86708
323,9.86707
324,9.86706
325,9.86705
326,9.86704
327,9.86704
328,9.86703
329,9.86702
330,9.86701
331,9.867
332,9.867
333,9.86699
334,9.86698
335,9.86697
336,9.86697
337,9.86696
338,9.86695
339,9.86694
340,9.86693
341,9.86693
342,9.86692
343,9.86691
344,9.8669
345,9.86689
346,9.86689
347,9.86688
348,9.86687
349,9.86686
350,9.86686
351,9.86685
352,9.86684
353,9.86683
354,9.86682
355,9.86682
356,9.86681
357,9.8668
358,9.86679
359,9.86678
360,9.86678
361,9.86677
362,9.86676
363,9.86675
364,9.86675
365,9.86674
366,9.86673
367,9.86672
368,9.86671
369,9.86671
370,9.8667
371,9.86669
372,9.86668
373,9.86667
374,9.86667
375,9.86666
376,9.86665
377,9.86664
378,9.86664
379,9.86663
380,9.86662
381,9.86661
382,9.8666
383,9.8666
384,9.86659
385,9.86658
386,9.86657
387,9.86656
388,9.86656
389,9.86655
390,9.86654
391,9.86653
392,9.86653
393,9.86652
394,9.86651
395,9.8665
396,9.86649
397,9.86649
398,9.86648
399,9.86647
400,9.86646
401,9.86645
402,9.86645
403,9.86644
404,9.86643
405,9.86642
406,9.86642
407,9.86641
408,9.8664
409,9.86639
410,9.86638
411,9.86638
412,9.86637
413,9.86636
414,9.86635
415,9.86635
416,9.86634
417,9.86633
418,9.86632
419,9.86631
420,9.86631
421,9.8663
422,9.86629
423,9.86628
424,9.86627
425,9.86627
426,9.86626
427,9.86625
428,9.86624
429,9.86624
430,9.86623
431,9.86622
432,9.86621
433,9.8662
434,9.8662
435,9.86619
436,9.86618
437,9.86617
438,9.86616
439,9.86616
440,9.86615
441,9.86614
442,9.86613
443,9.86613
444,9.86612
445,9.86611
446,9.8661
447,9.86609
448,9.86609
449,9.86608
450,9.86607
451,9.86606
452,9.86605
453,9.86605
454,9.86604
455,9.86603
456,9.86602
457,9.86602
458,9.86601
459,9.866
460,9.86599
461,9.86598
462,9.86598
463,9.86597
464,9.86596
465,9.86595
466,9.86594
467,9.86594
468,9.86593
469,9.86592
470,9.86591
471,9.86591
472,9.8659
473,9.86589
474,9.86588
475,9.86587
476,9.86587
477,9.86586
478,9.86585
479,9.86584
480,9.86583
481,9.86583
482,9.86582
483,9.86581
484,9.8658
485,9.8658
486,9.86579
487,9.86578
488,9.86577
489,9.86576
490,9.86576
491,9.86575
492,9.86574
493,9.86573
494,9.86572
495,9.86572
496,9.86571
497,9.8657
498,9.86569
499,9.86569
500,9.86568
501,9.86567
502,9.86566
503,9.86565
504,9.86565
505,9.86564
506,9.86563
507,9.86562
508,9.86561
509,9.86561
510,9.8656
511,9.86559
512,9.86558
513,9.86558
514,9.86557
515,9.86556
516,9.86555
517,9.86554
518,9.86554
519,9.86553
520,9.86552
521,9.86551
522,9.8655
523,9.8655
524,9.86549
525,9.86548
526,9.86547
527,9.86547
528,9.86546
529,9.86545
530,9.86544
531,9.86543
532,9.86543
533,9.86542
534,9.86541
535,9.8654
536,9.86539
537,9.86539
538,9.86538
539,9.86537
540,9.86536
541,9.86536
542,9.86535
543,9.86534
544,9.86533
545,9.86532
546,9.86532
547,9.86531
548,9.8653
549,9.86529
550,9.86529
551,9.86528
552,9.86527
553,9.86526
554,9.86525
555,9.86525
556,9.86524
557,9.86523
558,9.86522
559,9.86521
560,9.86521
561,9.8652
562,9.86519
563,9.86518
564,9.86518
565,9.86517
566,9.86516
567,9.86515
568,9.86514
569,9.86514
570,9.86513
571,9.86512
572,9.86511
573,9.8651
574,9.8651
575,9.86509
576,9.86508
577,9.86507
578,9.86507
579,9.86506
580,9.86505
581,9.86504
582,9.86503
583,9.86503
584,9.86502
585,9.86501
586,9.865
587,9.86499
588,9.86499
589,9.86498
590,9.86497
591,9.86496
592,9.86496
593,9.86495
594,9.86494
595,9.86493
596,9.86492
597,9.86492
598,9.86491
599,9.8649
600,9.86489
601,9.86488
602,9.86488
603,9.86487
604,9.86486
605,9.86485
606,9.86485
607,9.86484
608,9.86483
609,9.86482
610,9.86481
611,9.86481
612,9.8648
613,9.86479
614,9.86478
615,9.86477
616,9.86477
617,9.86476
618,9.86475
619,9.86474
620,9.86474
621,9.86473
622,9.86472
623,9.86471
624,9.8647
625,9.8647
626,9.86469
627,9.86468
628,9.86467
629,9.86466
630,9.86466
631,9.86465
632,9.86464
633,9.86463
634,9.86463
635,9.86462
636,9.86461
637,9.8646
638,9.86459
639,9.86459
640,9.86458
641,9.86457
642,9.86456
643,9.86455
644,9.86455
645,9.86454
646,9.86453
647,9.86452
648,9.86452
649,9.86451
650,9.8645
651,9.86449
652,9.86448
653,9.86448
654,9.86447
655,9.86446
656,9.86445
657,9.86444
658,9.86444
659,9.86443
660,9.86442
661,9.86441
662,9.86441
663,9.8644
664,9.86439
665,9.86438
666,9.86437
667,9.86437
668,9.86436
669,9.86435
670,9.86434
671,9.86433
672,9.86433
673,9.86432
674,9.86431
675,9.8643
676,9.8643
677,9.86429
678,9.86428
679,9.86427
680,9.86426
681,9.86426
682,9.86425
683,9.86424
684,9.86423
685,9.86423
686,9.86422
687,9.86421
688,9.8642
689,9.86419
690,9.86419
691,9.86418
692,9.86417
693,9.86416
694,9.86415
695,9.86415
696,9.86414
697,9.86413
698,9.86412
699,9.86412
700,9.86411
701,9.8641
702,9.86409
703,9.86408
704,9.86408
705,9.86407
706,9.86406
707,9.86405
708,9.86404
709,9.86404
710,9.86403
711,9.86402
712,9.86401
713,9.86401
714,9.864
715,9.86399
716,9.86398
717,9.86397
718,9.86397
719,9.86396
720,9.86395
721,9.86394
722,9.86393
723,9.86393
724,9.86392
725,9.86391
726,9.8639
727,9.8639
728,9.86389
729,9.86388
730,9.86387
731,9.86386
732,9.86386
733,9.86385
734,9.86384
735,9.86383
736,9.86382
737,9.86382
738,9.86381
739,9.8638
740,9.86379
741,9.86379
742,9.86378
743,9.86377
744,9.86376
745,9.86375
746,9.86375
747,9.86374
748,9.86373
749,9.86372
750,9.86371
751,9.86371
752,9.8637
753,9.86369
754,9.86368
755,9.86368
756,9.86367
757,9.86366
758,9.86365
759,9.86364
760,9.86364
761,9.86363
762,9.86362
763,9.86361
764,9.8636
765,9.8636
766,9.86359
767,9.86358
768,9.86357
769,9.86357
770,9.86356
771,9.86355
772,9.86354
773,9.86353
774,9.86353
775,9.86352
776,9.86351
777,9.8635
778,9.86349
779,9.86349
780,9.86348
781,9.86347
782,9.86346
783,9.86346
784,9.86345
785,9.86344
786,9.86343
787,9.86342
788,9.86342
789,9.86341
790,9.8634
791,9.86339
792,9.86339
793,9.86338
794,9.86337
795,9.86336
796,9.86335
797,9.86335
798,9.86334
799,9.86333
800,9.86332
801,9.86331
802,9.86331
803,9.8633
804,9.86329
805,9.86328
806,9.86328
807,9.86327
808,9.86326
809,9.86325
810,9.86324
811,9.86324
812,9.86323
813,9.86322
814,9.86321
815,9.8632
816,9.8632
817,9.86319
818,9.86318
819,9.86317
820,9.86317
821,9.86316
822,9.86315
823,9.86314
