iteracao,residuo
1,9.86367
2,9.85774
3,9.85181
4,9.84589
5,9.83996
6,9.83404
7,9.82813
8,9.82221
9,9.8163
10,9.8104
11,9.8045
12,9.7986
13,9.7927
14,9.78681
15,9.78092
16,9.77503
17,9.76915
18,9.76327
19,9.7574
20,9.75153
21,9.74566
22,9.73979
23,9.73393
24,9.72808
25,9.72222
26,9.71637
27,9.71052
28,9.70468
29,9.69884
30,9.693
31,9.68717
32,9.68134
33,9.67551
34,9.66969
35,9.66387
36,9.65805
37,9.65224
38,9.64643
39,9.64063
40,9.63483
41,9.62903
42,9.62323
43,9.61744
44,9.61165
45,9.60587
46,9.60009
47,9.59431
48,9.58853
49,9.58276
50,9.577
51,9.57123
52,9.56547
53,9.55971
54,9.55396
55,9.54821
56,9.54246
57,9.53672
58,9.53098
59,9.52524
60,9.51951
61,9.51378
62,9.50806
63,9.50233
64,9.49661
65,9.4909
66,9.48519
67,9.47948
68,9.47377
69,9.46807
70,9.46237
71,9.45668
72,9.45099
73,9.4453
74,9.43961
75,9.43393
76,9.42825
77,9.42258
78,9.41691
79,9.41124
80,9.40557
81,9.39991
82,9.39426
83,9.3886
84,9.38295
85,9.3773
86,9.37166
87,9.36602
88,9.36038
89,9.35475
90,9.34912
91,9.34349
92,9.33787
93,9.33224
94,9.32663
95,9.32101
96,9.3154
97,9.3098
98,9.30419
99,9.29859
100,9.293
101,9.2874
102,9.28181
103,9.27623
104,9.27064
105,9.26506
106,9.25949
107,9.25391
108,9.24834
109,9.24278
110,9.23721
111,9.23165
112,9.2261
113,9.22054
114,9.21499
115,9.20945
116,9.2039
117,9.19836
118,9.19283
119,9.18729
120,9.18176
121,9.17624
122,9.17071
123,9.16519
124,9.15968
125,9.15416
126,9.14865
127,9.14315
128,9.13764
129,9.13214
130,9.12665
131,9.12115
132,9.11566
133,9.11018
134,9.10469
135,9.09921
136,9.09374
137,9.08826
138,9.08279
139,9.07733
140,9.07186
141,9.0664
142,9.06094
143,9.05549
144,9.05004
145,9.04459
146,9.03915
147,9.03371
148,9.02827
149,9.02284
150,9.0174
151,9.01198
152,9.00655
153,9.00113
154,8.99571
155,8.9903
156,8.98489
157,8.97948
158,8.97407
159,8.96867
160,8.96327
161,8.95788
162,8.95249
163,8.9471
164,8.94171
165,8.93633
166,8.93095
167,8.92558
168,8.9202
169,8.91483
170,8.90947
171,8.9041
172,8.89875
173,8.89339
174,8.88804
175,8.88269
176,8.87734
177,8.872
178,8.86666
179,8.86132
180,8.85598
181,8.85065
182,8.84533
183,8.84
184,8.83468
185,8.82936
186,8.82405
187,8.81874
188,8.81343
189,8.80812
190,8.80282
191,8.79752
192,8.79223
193,8.78693
194,8.78165
195,8.77636
196,8.77108
197,8.7658
198,8.76052
199,8.75525
200,8.74998
201,8.74471
202,8.73945
203,8.73419
204,8.72893
205,8.72367
206,8.71842
207,8.71318
208,8.70793
209,8.70269
210,8.69745
211,8.69222
212,8.68698
213,8.68175
214,8.67653
215,8.67131
216,8.66609
217,8.66087
218,8.65566
219,8.65045
220,8.64524
221,8.64004
222,8.63483
223,8.62964
224,8.62444
225,8.61925
226,8.61406
227,8.60888
228,8.6037
229,8.59852
230,8.59334
231,8.58817
232,8.583
233,8.57783
234,8.57267
235,8.56751
236,8.56235
237,8.5572
238,8.55205
239,8.5469
240,8.54175
241,8.53661
242,8.53147
243,8.52634
244,8.52121
245,8.51608
246,8.51095
247,8.50583
248,8.50071
249,8.49559
250,8.49048
251,8.48537
252,8.48026
253,8.47515
254,8.47005
255,8.46495
256,8.45986
257,8.45476
258,8.44968
259,8.44459
260,8.43951
261,8.43443
262,8.42935
263,8.42427
264,8.4192
265,8.41414
266,8.40907
267,8.40401
268,8.39895
269,8.39389
270,8.38884
271,8.38379
272,8.37875
273,8.3737
274,8.36866
275,8.36362
276,8.35859
277,8.35356
278,8.34853
279,8.3435
280,8.33848
281,8.33346
282,8.32845
283,8.32343
284,8.31842
285,8.31342
286,8.30841
287,8.30341
288,8.29841
289,8.29342
290,8.28842
291,8.28343
292,8.27845
293,8.27347
294,8.26848
295,8.26351
296,8.25853
297,8.25356
298,8.24859
299,8.24363
300,8.23867
301,8.23371
302,8.22875
303,8.2238
304,8.21885
305,8.2139
306,8.20896
307,8.20401
308,8.19908
309,8.19414
310,8.18921
311,8.18428
312,8.17935
313,8.17443
314,8.16951
315,8.16459
316,8.15967
317,8.15476
318,8.14985
319,8.14495
320,8.14005
321,8.13515
322,8.13025
323,8.12535
324,8.12046
325,8.11557
326,8.11069
327,8.10581
328,8.10093
329,8.09605
330,8.09118
331,8.08631
332,8.08144
333,8.07657
334,8.07171
335,8.06685
336,8.062
337,8.05715
338,8.0523
339,8.04745
340,8.0426
341,8.03776
342,8.03292
343,8.02809
344,8.02326
345,8.01843
346,8.0136
347,8.00878
348,8.00395
349,7.99914
350,7.99432
351,7.98951
352,7.9847
353,7.97989
354,7.97509
355,7.97029
356,7.96549
357,7.9607
358,7.9559
359,7.95111
360,7.94633
361,7.94155
362,7.93676
363,7.93199
364,7.92721
365,7.92244
366,7.91767
367,7.9129
368,7.90814
369,7.90338
370,7.89862
371,7.89387
372,7.88912
373,7.88437
374,7.87962
375,7.87488
376,7.87014
377,7.8654
378,7.86067
379,7.85593
380,7.85121
381,7.84648
382,7.84176
383,7.83704
384,7.83232
385,7.8276
386,7.82289
387,7.81818
388,7.81348
389,7.80877
390,7.80407
391,7.79937
392,7.79468
393,7.78999
394,7.7853
395,7.78061
396,7.77593
397,7.77125
398,7.76657
399,7.76189
400,7.75722
401,7.75255
402,7.74788
403,7.74322
404,7.73856
405,7.7339
406,7.72924
407,7.72459
408,7.71994
409,7.71529
410,7.71065
411,7.70601
412,7.70137
413,7.69673
414,7.6921
415,7.68747
416,7.68284
417,7.67822
418,7.6736
419,7.66898
420,7.66436
421,7.65975
422,7.65513
423,7.65053
424,7.64592
425,7.64132
426,7.63672
427,7.63212
428,7.62753
429,7.62294
430,7.61835
431,7.61376
432,7.60918
433,7.6046
434,7.60002
435,7.59544
436,7.59087
437,7.5863
438,7.58174
439,7.57717
440,7.57261
441,7.56805
442,7.5635
443,7.55894
444,7.55439
445,7.54984
446,7.5453
447,7.54076
448,7.53622
449,7.53168
450,7.52715
451,7.52262
452,7.51809
453,7.51356
454,7.50904
455,7.50452
456,7.5
457,7.49549
458,7.49097
459,7.48647
460,7.48196
461,7.47745
462,7.47295
463,7.46845
464,7.46396
465,7.45947
466,7.45498
467,7.45049
468,7.446
469,7.44152
470,7.43704
471,7.43256
472,7.42809
473,7.42362
474,7.41915
475,7.41468
476,7.41022
477,7.40576
478,7.4013
479,7.39684
480,7.39239
481,7.38794
482,7.38349
483,7.37905
484,7.37461
485,7.37017
486,7.36573
487,7.3613
488,7.35687
489,7.35244
490,7.34801
491,7.34359
492,7.33917
493,7.33475
494,7.33033
495,7.32592
496,7.32151
497,7.3171
498,7.3127
499,7.3083
500,7.3039
501,7.2995
502,7.29511
503,7.29071
504,7.28633
505,7.28194
506,7.27756
507,7.27317
508,7.2688
509,7.26442
510,7.26005
511,7.25568
512,7.25131
513,7.24694
514,7.24258
515,7.23822
516,7.23386
517,7.22951
518,7.22516
519,7.22081
520,7.21646
521,7.21212
522,7.20778
523,7.20344
524,7.1991
525,7.19477
526,7.19044
527,7.18611
528,7.18178
529,7.17746
530,7.17314
531,7.16882
532,7.1645
533,7.16019
534,7.15588
535,7.15157
536,7.14727
537,7.14296
538,7.13866
539,7.13437
540,7.13007
541,7.12578
542,7.12149
543,7.1172
544,7.11292
545,7.10864
546,7.10436
547,7.10008
548,7.09581
549,7.09153
550,7.08727
551,7.083
552,7.07873
553,7.07447
554,7.07021
555,7.06596
556,7.0617
557,7.05745
558,7.05321
559,7.04896
560,7.04472
561,7.04048
562,7.03624
563,7.032
564,7.02777
565,7.02354
566,7.01931
567,7.01508
568,7.01086
569,7.00664
570,7.00242
571,6.99821
572,6.99399
573,6.98978
574,6.98558
575,6.98137
576,6.97717
577,6.97297
578,6.96877
579,6.96457
580,6.96038
581,6.95619
582,6.952
583,6.94782
584,6.94364
585,6.93946
586,6.93528
587,6.9311
588,6.92693
589,6.92276
590,6.91859
591,6.91443
592,6.91027
593,6.90611
594,6.90195
595,6.89779
596,6.89364
597,6.88949
598,6.88534
599,6.8812
600,6.87706
601,6.87292
602,6.86878
603,6.86464
604,6.86051
605,6.85638
606,6.85225
607,6.84813
608,6.84401
609,6.83989
610,6.83577
611,6.83165
612,6.82754
613,6.82343
614,6.81932
615,6.81522
616,6.81111
617,6.80701
618,6.80292
619,6.79882
620,6.79473
621,6.79064
622,6.78655
623,6.78246
624,6.77838
625,6.7743
626,6.77022
627,6.76615
628,6.76207
629,6.758
630,6.75393
631,6.74987
632,6.74581
633,6.74174
634,6.73769
635,6.73363
636,6.72958
637,6.72552
638,6.72148
639,6.71743
640,6.71339
641,6.70934
642,6.70531
643,6.70127
644,6.69723
645,6.6932
646,6.68917
647,6.68515
648,6.68112
649,6.6771
650,6.67308
651,6.66906
652,6.66505
653,6.66104
654,6.65703
655,6.65302
656,6.64901
657,6.64501
658,6.64101
659,6.63701
660,6.63302
661,6.62902
662,6.62503
663,6.62104
664,6.61706
665,6.61308
666,6.60909
667,6.60512
668,6.60114
669,6.59716
670,6.59319
671,6.58922
672,6.58526
673,6.58129
674,6.57733
675,6.57337
676,6.56941
677,6.56546
678,6.56151
679,6.55756
680,6.55361
681,6.54966
682,6.54572
683,6.54178
684,6.53784
685,6.53391
686,6.52997
687,6.52604
688,6.52211
689,6.51819
690,6.51426
691,6.51034
692,6.50642
693,6.5025
694,6.49859
695,6.49468
696,6.49077
697,6.48686
698,6.48296
699,6.47905
700,6.47515
701,6.47125
702,6.46736
703,6.46346
704,6.45957
705,6.45568
706,6.4518
707,6.44791
708,6.44403
709,6.44015
710,6.43628
711,6.4324
712,6.42853
713,6.42466
714,6.42079
715,6.41693
716,6.41306
717,6.4092
718,6.40534
719,6.40149
720,6.39763
721,6.39378
722,6.38993
723,6.38609
724,6.38224
725,6.3784
726,6.37456
727,6.37072
728,6.36689
729,6.36305
730,6.35922
731,6.35539
732,6.35157
733,6.34775
734,6.34392
735,6.3401
736,6.33629
737,6.33247
738,6.32866
739,6.32485
740,6.32104
741,6.31724
742,6.31343
743,6.30963
744,6.30584
745,6.30204
746,6.29825
747,6.29445
748,6.29066
749,6.28688
750,6.28309
751,6.27931
752,6.27553
753,6.27175
754,6.26798
755,6.2642
756,6.26043
757,6.25666
758,6.2529
759,6.24913
760,6.24537
761,6.24161
762,6.23785
763,6.2341
764,6.23034
765,6.22659
766,6.22284
767,6.2191
768,6.21535
769,6.21161
770,6.20787
771,6.20414
772,6.2004
773,6.19667
774,6.19294
775,6.18921
776,6.18548
777,6.18176
778,6.17804
779,6.17432
780,6.1706
781,6.16689
782,6.16317
783,6.15946
784,6.15576
785,6.15205
786,6.14835
787,6.14464
788,6.14094
789,6.13725
790,6.13355
791,6.12986
792,6.12617
793,6.12248
794,6.1188
795,6.11511
796,6.11143
797,6.10775
798,6.10408
799,6.1004
800,6.09673
801,6.09306
802,6.08939
803,6.08572
804,6.08206
805,6.0784
806,6.07474
807,6.07108
808,6.06743
809,6.06377
810,6.06012
811,6.05647
812,6.05283
813,6.04918
814,6.04554
815,6.0419
816,6.03827
817,6.03463
818,6.031
819,6.02737
820,6.02374
821,6.02011
822,6.01649
823,6.01287
824,6.00925
825,6.00563
826,6.00201
827,5.9984
828,5.99479
829,5.99118
830,5.98757
831,5.98397
832,5.98036
833,5.97676
834,5.97317
835,5.96957
836,5.96598
837,5.96238
838,5.95879
839,5.95521
840,5.95162
841,5.94804
842,5.94446
843,5.94088
844,5.9373
845,5.93373
846,5.93016
847,5.92659
848,5.92302
849,5.91945
850,5.91589
851,5.91233
852,5.90877
853,5.90521
854,5.90166
855,5.8981
856,5.89455
857,5.891
858,5.88746
859,5.88391
860,5.88037
861,5.87683
862,5.87329
863,5.86976
864,5.86622
865,5.86269
866,5.85916
867,5.85563
868,5.85211
869,5.84858
870,5.84506
871,5.84154
872,5.83803
873,5.83451
874,5.831
875,5.82749
876,5.82398
877,5.82048
878,5.81697
879,5.81347
880,5.80997
881,5.80647
882,5.80298
883,5.79948
884,5.79599
885,5.7925
886,5.78901
887,5.78553
888,5.78205
889,5.77856
890,5.77509
891,5.77161
892,5.76813
893,5.76466
894,5.76119
895,5.75772
896,5.75426
897,5.75079
898,5.74733
899,5.74387
900,5.74041
901,5.73696
902,5.7335
903,5.73005
904,5.7266
905,5.72315
906,5.71971
907,5.71626
908,5.71282
909,5.70938
910,5.70595
911,5.70251
912,5.69908
913,5.69565
914,5.69222
915,5.68879
916,5.68537
917,5.68194
918,5.67852
919,5.6751
920,5.67169
921,5.66827
922,5.66486
923,5.66145
924,5.65804
925,5.65463
926,5.65123
927,5.64783
928,5.64443
929,5.64103
930,5.63763
931,5.63424
932,5.63085
933,5.62746
934,5.62407
935,5.62068
936,5.6173
937,5.61392
938,5.61054
939,5.60716
940,5.60378
941,5.60041
942,5.59704
943,5.59367
944,5.5903
945,5.58694
946,5.58357
947,5.58021
948,5.57685
949,5.57349
950,5.57014
951,5.56678
952,5.56343
953,5.56008
954,5.55674
955,5.55339
956,5.55005
957,5.54671
958,5.54337
959,5.54003
960,5.53669
961,5.53336
962,5.53003
963,5.5267
964,5.52337
965,5.52005
966,5.51672
967,5.5134
968,5.51008
969,5.50677
970,5.50345
971,5.50014
972,5.49683
973,5.49352
974,5.49021
975,5.4869
976,5.4836
977,5.4803
978,5.477
979,5.4737
980,5.47041
981,5.46711
982,5.46382
983,5.46053
984,5.45725
985,5.45396
986,5.45068
987,5.44739
988,5.44412
989,5.44084
990,5.43756
991,5.43429
992,5.43102
993,5.42775
994,5.42448
995,5.42121
996,5.41795
997,5.41469
998,5.41143
999,5.40817
1000,5.40491
1001,5.40166
1002,5.39841
1003,5.39516
1004,5.39191
1005,5.38866
1006,5.38542
1007,5.38218
1008,5.37894
1009,5.3757
1010,5.37246
1011,5.36923
1012,5.36599
1013,5.36276
1014,5.35953
1015,5.35631
1016,5.35308
1017,5.34986
1018,5.34664
1019,5.34342
1020,5.3402
1021,5.33699
1022,5.33378
1023,5.33056
1024,5.32736
1025,5.32415
1026,5.32094
1027,5.31774
1028,5.31454
1029,5.31134
1030,5.30814
1031,5.30494
1032,5.30175
1033,5.29856
1034,5.29537
1035,5.29218
1036,5.28899
1037,5.28581
1038,5.28263
1039,5.27945
1040,5.27627
1041,5.27309
1042,5.26992
1043,5.26674
1044,5.26357
1045,5.2604
1046,5.25724
1047,5.25407
