iteracao,residuo
1,9.86901
2,9.86842
3,9.86782
4,9.86723
5,9.86663
6,9.86604
7,9.86544
8,9.86485
9,9.86425
10,9.86366
11,9.86307
12,9.86247
13,9.86188
14,9.86128
15,9.86069
16,9.8601
17,9.8595
18,9.85891
19,9.85831
20,9.85772
21,9.85713
22,9.85653
23,9.85594
24,9.85535
25,9.85475
26,9.85416
27,9.85356
28,9.85297
29,9.85238
30,9.85178
31,9.85119
32,9.8506
33,9.85
34,9.84941
35,9.84882
36,9.84822
37,9.84763
38,9.84704
39,9.84644
40,9.84585
41,9.84526
42,9.84466
43,9.84407
44,9.84348
45,9.84289
46,9.84229
47,9.8417
48,9.84111
49,9.84051
50,9.83992
51,9.83933
52,9.83874
53,9.83814
54,9.83755
55,9.83696
56,9.83637
57,9.83577
58,9.83518
59,9.83459
60,9.834
61,9.8334
62,9.83281
63,9.83222
64,9.83163
65,9.83103
66,9.83044
67,9.82985
68,9.82926
69,9.82867
70,9.82807
71,9.82748
72,9.82689
73,9.8263
74,9.82571
75,9.82511
76,9.82452
77,9.82393
78,9.82334
79,9.82275
80,9.82215
81,9.82156
82,9.82097
83,9.82038
84,9.81979
85,9.8192
86,9.81861
87,9.81801
88,9.81742
89,9.81683
90,9.81624
91,9.81565
92,9.81506
93,9.81447
94,9.81387
95,9.81328
96,9.81269
97,9.8121
98,9.81151
99,9.81092
100,9.81033
101,9.80974
102,9.80915
103,9.80856
104,9.80796
105,9.80737
106,9.80678
107,9.80619
108,9.8056
109,9.80501
110,9.80442
111,9.80383
112,9.80324
113,9.80265
114,9.80206
115,9.80147
116,9.80088
117,9.80029
118,9.7997
119,9.79911
120,9.79852
121,9.79793
122,9.79734
123,9.79675
124,9.79616
125,9.79556
126,9.79497
127,9.79438
128,9.79379
129,9.7932
130,9.79261
131,9.79203
132,9.79144
133,9.79085
134,9.79026
135,9.78967
136,9.78908
137,9.78849
138,9.7879
139,9.78731
140,9.78672
141,9.78613
142,9.78554
143,9.78495
144,9.78436
145,9.78377
146,9.78318
147,9.78259
148,9.782
149,9.78141
150,9.78082
151,9.78023
152,9.77965
153,9.77906
154,9.77847
155,9.77788
156,9.77729
157,9.7767
158,9.77611
159,9.77552
160,9.77493
161,9.77434
162,9.77376
163,9.77317
164,9.77258
165,9.77199
166,9.7714
167,9.77081
168,9.77022
169,9.76964
170,9.76905
171,9.76846
172,9.76787
173,9.76728
174,9.76669
175,9.7661
176,9.76552
177,9.76493
178,9.76434
179,9.76375
180,9.76316
181,9.76258
182,9.76199
183,9.7614
184,9.76081
185,9.76022
186,9.75964
187,9.75905
188,9.75846
189,9.75787
190,9.75728
191,9.7567
192,9.75611
193,9.75552
194,9.75493
195,9.75435
196,9.75376
197,9.75317
198,9.75258
199,9.752
200,9.75141
201,9.75082
202,9.75023
203,9.74965
204,9.74906
205,9.74847
206,9.74788
207,9.7473
208,9.74671
209,9.74612
210,9.74554
211,9.74495
212,9.74436
213,9.74377
214,9.74319
215,9.7426
216,9.74201
217,9.74143
218,9.74084
219,9.74025
220,9.73967
221,9.73908
222,9.73849
223,9.73791
224,9.73732
225,9.73673
226,9.73615
227,9.73556
228,9.73497
229,9.73439
230,9.7338
231,9.73321
232,9.73263
233,9.73204
234,9.73146
235,9.73087
236,9.73028
237,9.7297
238,9.72911
239,9.72853
240,9.72794
241,9.72735
242,9.72677
243,9.72618
244,9.7256
245,9.72501
246,9.72442
247,9.72384
248,9.72325
249,9.72267
250,9.72208
251,9.7215
252,9.72091
253,9.72032
254,9.71974
255,9.71915
256,9.71857
257,9.71798
258,9.7174
259,9.71681
260,9.71623
261,9.71564
262,9.71506
263,9.71447
264,9.71389
265,9.7133
266,9.71271
267,9.71213
268,9.71154
269,9.71096
270,9.71037
271,9.70979
272,9.7092
273,9.70862
274,9.70804
275,9.70745
276,9.70687
277,9.70628
278,9.7057
279,9.70511
280,9.70453
281,9.70394
282,9.70336
283,9.70277
284,9.70219
285,9.7016
286,9.70102
287,9.70044
288,9.69985
289,9.69927
290,9.69868
291,9.6981
292,9.69751
293,9.69693
294,9.69635
295,9.69576
296,9.69518
297,9.69459
298,9.69401
299,9.69343
300,9.69284
301,9.69226
302,9.69167
303,9.69109
304,9.69051
305,9.68992
306,9.68934
307,9.68876
308,9.68817
309,9.68759
310,9.687
311,9.68642
312,9.68584
313,9.68525
314,9.68467
315,9.68409
316,9.6835
317,9.68292
318,9.68234
319,9.68175
320,9.68117
321,9.68059
322,9.68
323,9.67942
324,9.67884
325,9.67826
326,9.67767
327,9.67709
328,9.67651
329,9.67592
330,9.67534
331,9.67476
332,9.67418
333,9.67359
334,9.67301
335,9.67243
336,9.67184
337,9.67126
338,9.67068
339,9.6701
340,9.66951
341,9.66893
342,9.66835
343,9.66777
344,9.66718
345,9.6666
346,9.66602
347,9.66544
348,9.66486
349,9.66427
350,9.66369
351,9.66311
352,9.66253
353,9.66194
354,9.66136
355,9.66078
356,9.6602
357,9.65962
358,9.65903
359,9.65845
360,9.65787
361,9.65729
362,9.65671
363,9.65613
364,9.65554
365,9.65496
366,9.65438
367,9.6538
368,9.65322
369,9.65264
370,9.65205
371,9.65147
372,9.65089
373,9.65031
374,9.64973
375,9.64915
376,9.64857
377,9.64799
378,9.6474
379,9.64682
380,9.64624
381,9.64566
382,9.64508
383,9.6445
384,9.64392
385,9.64334
386,9.64276
387,9.64218
388,9.64159
389,9.64101
390,9.64043
391,9.63985
392,9.63927
393,9.63869
394,9.63811
395,9.63753
396,9.63695
397,9.63637
398,9.63579
399,9.63521
400,9.63463
401,9.63405
402,9.63347
403,9.63289
404,9.63231
405,9.63173
406,9.63115
407,9.63057
408,9.62999
409,9.62941
410,9.62883
411,9.62825
412,9.62767
413,9.62709
414,9.62651
415,9.62593
416,9.62535
417,9.62477
418,9.62419
419,9.62361
420,9.62303
421,9.62245
422,9.62187
423,9.62129
424,9.62071
425,9.62013
426,9.61955
427,9.61897
428,9.61839
429,9.61781
430,9.61723
431,9.61665
432,9.61607
433,9.61549
434,9.61491
435,9.61434
436,9.61376
437,9.61318
438,9.6126
439,9.61202
440,9.61144
441,9.61086
442,9.61028
443,9.6097
444,9.60912
445,9.60855
446,9.60797
447,9.60739
448,9.60681
449,9.60623
450,9.60565
451,9.60507
452,9.60449
453,9.60392
454,9.60334
455,9.60276
456,9.60218
457,9.6016
458,9.60102
459,9.60045
460,9.59987
461,9.59929
462,9.59871
463,9.59813
464,9.59755
465,9.59698
466,9.5964
467,9.59582
468,9.59524
469,9.59466
470,9.59409
471,9.59351
472,9.59293
473,9.59235
474,9.59177
475,9.5912
476,9.59062
477,9.59004
478,9.58946
479,9.58889
480,9.58831
481,9.58773
482,9.58715
483,9.58658
484,9.586
485,9.58542
486,9.58484
487,9.58427
488,9.58369
489,9.58311
490,9.58253
491,9.58196
492,9.58138
493,9.5808
494,9.58022
495,9.57965
496,9.57907
497,9.57849
498,9.57792
499,9.57734
500,9.57676
501,9.57619
502,9.57561
503,9.57503
504,9.57446
505,9.57388
506,9.5733
507,9.57273
508,9.57215
509,9.57157
510,9.571
511,9.57042
512,9.56984
513,9.56927
514,9.56869
515,9.56811
516,9.56754
517,9.56696
518,9.56638
519,9.56581
520,9.56523
521,9.56466
522,9.56408
523,9.5635
524,9.56293
525,9.56235
526,9.56177
527,9.5612
528,9.56062
529,9.56005
530,9.55947
531,9.5589
532,9.55832
533,9.55774
534,9.55717
535,9.55659
536,9.55602
537,9.55544
538,9.55487
539,9.55429
540,9.55371
541,9.55314
542,9.55256
543,9.55199
544,9.55141
545,9.55084
546,9.55026
547,9.54969
548,9.54911
549,9.54854
550,9.54796
551,9.54739
552,9.54681
553,9.54624
554,9.54566
555,9.54509
556,9.54451
557,9.54394
558,9.54336
559,9.54279
560,9.54221
561,9.54164
562,9.54106
563,9.54049
564,9.53991
565,9.53934
566,9.53876
567,9.53819
568,9.53761
569,9.53704
570,9.53646
571,9.53589
572,9.53532
573,9.53474
574,9.53417
575,9.53359
576,9.53302
577,9.53244
578,9.53187
579,9.5313
580,9.53072
581,9.53015
582,9.52957
583,9.529
584,9.52842
585,9.52785
586,9.52728
587,9.5267
588,9.52613
589,9.52556
590,9.52498
591,9.52441
592,9.52383
593,9.52326
594,9.52269
595,9.52211
596,9.52154
597,9.52097
598,9.52039
599,9.51982
600,9.51925
601,9.51867
602,9.5181
603,9.51753
604,9.51695
605,9.51638
606,9.51581
607,9.51523
608,9.51466
609,9.51409
610,9.51351
611,9.51294
612,9.51237
613,9.51179
614,9.51122
615,9.51065
616,9.51007
617,9.5095
618,9.50893
619,9.50836
620,9.50778
621,9.50721
622,9.50664
623,9.50607
624,9.50549
625,9.50492
626,9.50435
627,9.50377
628,9.5032
629,9.50263
630,9.50206
631,9.50149
632,9.50091
633,9.50034
634,9.49977
635,9.4992
636,9.49862
637,9.49805
638,9.49748
639,9.49691
640,9.49634
641,9.49576
642,9.49519
643,9.49462
644,9.49405
645,9.49348
646,9.4929
647,9.49233
648,9.49176
649,9.49119
650,9.49062
651,9.49004
652,9.48947
653,9.4889
654,9.48833
655,9.48776
656,9.48719
657,9.48662
658,9.48604
659,9.48547
660,9.4849
661,9.48433
662,9.48376
663,9.48319
664,9.48262
665,9.48204
666,9.48147
667,9.4809
668,9.48033
669,9.47976
670,9.47919
671,9.47862
672,9.47805
673,9.47748
674,9.4769
675,9.47633
676,9.47576
677,9.47519
678,9.47462
679,9.47405
680,9.47348
681,9.47291
682,9.47234
683,9.47177
684,9.4712
685,9.47063
686,9.47006
687,9.46949
688,9.46892
689,9.46835
690,9.46778
691,9.4672
692,9.46663
693,9.46606
694,9.46549
695,9.46492
696,9.46435
697,9.46378
698,9.46321
699,9.46264
700,9.46207
701,9.4615
702,9.46093
703,9.46036
704,9.45979
705,9.45922
706,9.45865
707,9.45808
708,9.45751
709,9.45694
710,9.45638
711,9.45581
712,9.45524
713,9.45467
714,9.4541
715,9.45353
716,9.45296
717,9.45239
718,9.45182
719,9.45125
720,9.45068
721,9.45011
722,9.44954
723,9.44897
724,9.4484
725,9.44783
726,9.44727
727,9.4467
728,9.44613
729,9.44556
730,9.44499
731,9.44442
732,9.44385
733,9.44328
734,9.44271
735,9.44214
736,9.44158
737,9.44101
738,9.44044
739,9.43987
740,9.4393
741,9.43873
742,9.43816
743,9.4376
744,9.43703
745,9.43646
746,9.43589
747,9.43532
748,9.43475
749,9.43418
750,9.43362
751,9.43305
752,9.43248
753,9.43191
754,9.43134
755,9.43078
756,9.43021
757,9.42964
758,9.42907
759,9.4285
760,9.42794
761,9.42737
762,9.4268
763,9.42623
764,9.42566
765,9.4251
766,9.42453
767,9.42396
768,9.42339
769,9.42283
770,9.42226
771,9.42169
772,9.42112
773,9.42055
774,9.41999
775,9.41942
776,9.41885
777,9.41829
778,9.41772
779,9.41715
780,9.41658
781,9.41602
782,9.41545
783,9.41488
784,9.41431
785,9.41375
786,9.41318
787,9.41261
788,9.41205
789,9.41148
790,9.41091
791,9.41035
792,9.40978
793,9.40921
794,9.40864
795,9.40808
796,9.40751
797,9.40694
798,9.40638
799,9.40581
800,9.40524
801,9.40468
802,9.40411
803,9.40355
804,9.40298
805,9.40241
806,9.40185
807,9.40128
808,9.40071
809,9.40015
810,9.39958
811,9.39901
812,9.39845
813,9.39788
814,9.39732
815,9.39675
816,9.39618
817,9.39562
818,9.39505
819,9.39449
820,9.39392
821,9.39335
822,9.39279
823,9.39222
824,9.39166
825,9.39109
826,9.39053
827,9.38996
828,9.38939
829,9.38883
830,9.38826
831,9.3877
832,9.38713
833,9.38657
834,9.386
835,9.38544
836,9.38487
837,9.3843
838,9.38374
839,9.38317
840,9.38261
841,9.38204
842,9.38148
843,9.38091
844,9.38035
845,9.37978
846,9.37922
847,9.37865
848,9.37809
849,9.37752
850,9.37696
851,9.37639
852,9.37583
853,9.37526
854,9.3747
855,9.37413
856,9.37357
857,9.37301
858,9.37244
859,9.37188
860,9.37131
861,9.37075
862,9.37018
863,9.36962
864,9.36905
865,9.36849
866,9.36793
867,9.36736
868,9.3668
869,9.36623
870,9.36567
871,9.3651
872,9.36454
873,9.36398
874,9.36341
875,9.36285
876,9.36228
877,9.36172
878,9.36116
879,9.36059
880,9.36003
881,9.35946
882,9.3589
883,9.35834
884,9.35777
885,9.35721
886,9.35665
887,9.35608
888,9.35552
889,9.35495
890,9.35439
891,9.35383
892,9.35326
893,9.3527
894,9.35214
895,9.35157
896,9.35101
897,9.35045
898,9.34988
899,9.34932
900,9.34876
901,9.34819
902,9.34763
903,9.34707
904,9.34651
905,9.34594
906,9.34538
907,9.34482
908,9.34425
909,9.34369
910,9.34313
911,9.34256
912,9.342
913,9.34144
914,9.34088
915,9.34031
916,9.33975
917,9.33919
918,9.33863
919,9.33806
920,9.3375
921,9.33694
922,9.33638
923,9.33581
924,9.33525
925,9.33469
926,9.33413
927,9.33356
928,9.333
929,9.33244
930,9.33188
931,9.33132
932,9.33075
933,9.33019
934,9.32963
935,9.32907
936,9.32851
937,9.32794
938,9.32738
939,9.32682
940,9.32626
941,9.3257
942,9.32513
943,9.32457
944,9.32401
945,9.32345
946,9.32289
947,9.32233
948,9.32176
949,9.3212
950,9.32064
951,9.32008
952,9.31952
953,9.31896
954,9.3184
955,9.31783
956,9.31727
957,9.31671
958,9.31615
959,9.31559
960,9.31503
961,9.31447
962,9.31391
963,9.31335
964,9.31278
965,9.31222
966,9.31166
967,9.3111
968,9.31054
969,9.30998
970,9.30942
971,9.30886
972,9.3083
973,9.30774
974,9.30718
975,9.30661
976,9.30605
977,9.30549
978,9.30493
979,9.30437
980,9.30381
981,9.30325
982,9.30269
983,9.30213
984,9.30157
985,9.30101
986,9.30045
987,9.29989
988,9.29933
989,9.29877
990,9.29821
991,9.29765
992,9.29709
993,9.29653
994,9.29597
995,9.29541
996,9.29485
997,9.29429
998,9.29373
999,9.29317
1000,9.29261
1001,9.29205
1002,9.29149
1003,9.29093
1004,9.29037
1005,9.28981
1006,9.28925
1007,9.28869
1008,9.28813
1009,9.28757
1010,9.28701
1011,9.28645
1012,9.28589
1013,9.28534
1014,9.28478
1015,9.28422
1016,9.28366
1017,9.2831
1018,9.28254
1019,9.28198
1020,9.28142
1021,9.28086
1022,9.2803
1023,9.27974
1024,9.27918
1025,9.27863
1026,9.27807
1027,9.27751
1028,9.27695
1029,9.27639
1030,9.27583
1031,9.27527
1032,9.27471
1033,9.27415
1034,9.2736
1035,9.27304
1036,9.27248
1037,9.27192
1038,9.27136
1039,9.2708
1040,9.27025
1041,9.26969
1042,9.26913
1043,9.26857
1044,9.26801
1045,9.26745
1046,9.2669
1047,9.26634
1048,9.26578
1049,9.26522
1050,9.26466
1051,9.2641
1052,9.26355
1053,9.26299
1054,9.26243
1055,9.26187
1056,9.26131
1057,9.26076
1058,9.2602
1059,9.25964
1060,9.25908
1061,9.25853
1062,9.25797
1063,9.25741
1064,9.25685
1065,9.25629
1066,9.25574
1067,9.25518
1068,9.25462
1069,9.25406
1070,9.25351
1071,9.25295
1072,9.25239
1073,9.25183
1074,9.25128
1075,9.25072
1076,9.25016
1077,9.24961
1078,9.24905
1079,9.24849
1080,9.24793
1081,9.24738
1082,9.24682
1083,9.24626
1084,9.24571
1085,9.24515
1086,9.24459
1087,9.24404
1088,9.24348
1089,9.24292
1090,9.24236
1091,9.24181
1092,9.24125
1093,9.24069
1094,9.24014
1095,9.23958
1096,9.23902
1097,9.23847
1098,9.23791
1099,9.23736
1100,9.2368
1101,9.23624
1102,9.23569
1103,9.23513
1104,9.23457
1105,9.23402
1106,9.23346
1107,9.2329
1108,9.23235
1109,9.23179
1110,9.23124
1111,9.23068
1112,9.23012
1113,9.22957
1114,9.22901
1115,9.22846
1116,9.2279
1117,9.22734
1118,9.22679
1119,9.22623
1120,9.22568
1121,9.22512
1122,9.22457
1123,9.22401
1124,9.22345
1125,9.2229
1126,9.22234
1127,9.22179
1128,9.22123
1129,9.22068
1130,9.22012
1131,9.21957
1132,9.21901
1133,9.21846
1134,9.2179
1135,9.21734
1136,9.21679
1137,9.21623
1138,9.21568
1139,9.21512
1140,9.21457
1141,9.21401
1142,9.21346
1143,9.2129
1144,9.21235
1145,9.21179
1146,9.21124
1147,9.21068
1148,9.21013
1149,9.20957
1150,9.20902
1151,9.20846
1152,9.20791
1153,9.20736
1154,9.2068
1155,9.20625
1156,9.20569
1157,9.20514
1158,9.20458
1159,9.20403
1160,9.20347
1161,9.20292
1162,9.20236
1163,9.20181
1164,9.20126
1165,9.2007
1166,9.20015
1167,9.19959
1168,9.19904
1169,9.19849
1170,9.19793
1171,9.19738
1172,9.19682
1173,9.19627
1174,9.19571
1175,9.19516
1176,9.19461
1177,9.19405
1178,9.1935
1179,9.19295
1180,9.19239
1181,9.19184
1182,9.19128
1183,9.19073
1184,9.19018
1185,9.18962
1186,9.18907
1187,9.18852
1188,9.18796
1189,9.18741
1190,9.18686
1191,9.1863
1192,9.18575
1193,9.1852
1194,9.18464
1195,9.18409
1196,9.18354
1197,9.18298
1198,9.18243
1199,9.18188
1200,9.18132
1201,9.18077
1202,9.18022
1203,9.17966
1204,9.17911
1205,9.17856
1206,9.17801
1207,9.17745
1208,9.1769
1209,9.17635
1210,9.17579
1211,9.17524
1212,9.17469
1213,9.17414
1214,9.17358
1215,9.17303
1216,9.17248
1217,9.17193
1218,9.17137
1219,9.17082
1220,9.17027
1221,9.16972
1222,9.16916
1223,9.16861
1224,9.16806
1225,9.16751
1226,9.16695
1227,9.1664
1228,9.16585
1229,9.1653
1230,9.16475
1231,9.16419
1232,9.16364
1233,9.16309
1234,9.16254
1235,9.16199
1236,9.16143
1237,9.16088
1238,9.16033
1239,9.15978
1240,9.15923
1241,9.15867
1242,9.15812
1243,9.15757
1244,9.15702
1245,9.15647
1246,9.15592
1247,9.15537
1248,9.15481
1249,9.15426
1250,9.15371
1251,9.15316
1252,9.15261
1253,9.15206
1254,9.15151
1255,9.15095
1256,9.1504
1257,9.14985
1258,9.1493
1259,9.14875
1260,9.1482
1261,9.14765
1262,9.1471
1263,9.14655
1264,9.14599
1265,9.14544
1266,9.14489
1267,9.14434
1268,9.14379
1269,9.14324
1270,9.14269
1271,9.14214
1272,9.14159
1273,9.14104
1274,9.14049
1275,9.13994
1276,9.13938
1277,9.13883
1278,9.13828
1279,9.13773
1280,9.13718
1281,9.13663
1282,9.13608
1283,9.13553
1284,9.13498
1285,9.13443
1286,9.13388
1287,9.13333
1288,9.13278
1289,9.13223
1290,9.13168
1291,9.13113
1292,9.13058
1293,9.13003
1294,9.12948
1295,9.12893
1296,9.12838
1297,9.12783
1298,9.12728
1299,9.12673
1300,9.12618
1301,9.12563
1302,9.12508
1303,9.12453
1304,9.12398
1305,9.12343
1306,9.12288
1307,9.12233
1308,9.12178
1309,9.12123
1310,9.12069
1311,9.12014
1312,9.11959
1313,9.11904
1314,9.11849
1315,9.11794
1316,9.11739
1317,9.11684
1318,9.11629
1319,9.11574
1320,9.11519
1321,9.11464
1322,9.11409
1323,9.11355
1324,9.113
1325,9.11245
1326,9.1119
1327,9.11135
1328,9.1108
1329,9.11025
1330,9.1097
1331,9.10915
1332,9.10861
1333,9.10806
1334,9.10751
1335,9.10696
1336,9.10641
1337,9.10586
1338,9.10531
1339,9.10477
1340,9.10422
1341,9.10367
1342,9.10312
1343,9.10257
1344,9.10202
1345,9.10148
1346,9.10093
1347,9.10038
1348,9.09983
1349,9.09928
1350,9.09873
1351,9.09819
1352,9.09764
1353,9.09709
1354,9.09654
1355,9.09599
1356,9.09545
1357,9.0949
1358,9.09435
1359,9.0938
1360,9.09325
1361,9.09271
1362,9.09216
1363,9.09161
1364,9.09106
1365,9.09052
1366,9.08997
1367,9.08942
1368,9.08887
1369,9.08833
1370,9.08778
1371,9.08723
1372,9.08668
1373,9.08614
1374,9.08559
1375,9.08504
1376,9.08449
1377,9.08395
1378,9.0834
1379,9.08285
1380,9.08231
1381,9.08176
1382,9.08121
1383,9.08066
1384,9.08012
1385,9.07957
1386,9.07902
1387,9.07848
1388,9.07793
1389,9.07738
1390,9.07684
1391,9.07629
1392,9.07574
1393,9.0752
1394,9.07465
1395,9.0741
1396,9.07356
1397,9.07301
1398,9.07246
1399,9.07192
1400,9.07137
1401,9.07082
1402,9.07028
1403,9.06973
1404,9.06918
1405,9.06864
1406,9.06809
1407,9.06755
1408,9.067
1409,9.06645
1410,9.06591
1411,9.06536
1412,9.06481
1413,9.06427
1414,9.06372
1415,9.06318
1416,9.06263
1417,9.06208
1418,9.06154
1419,9.06099
1420,9.06045
1421,9.0599
1422,9.05936
1423,9.05881
1424,9.05826
1425,9.05772
1426,9.05717
1427,9.05663
1428,9.05608
1429,9.05554
1430,9.05499
1431,9.05445
1432,9.0539
1433,9.05335
1434,9.05281
1435,9.05226
1436,9.05172
1437,9.05117
1438,9.05063
1439,9.05008
1440,9.04954
1441,9.04899
1442,9.04845
1443,9.0479
1444,9.04736
1445,9.04681
1446,9.04627
1447,9.04572
1448,9.04518
1449,9.04463
1450,9.04409
1451,9.04354
1452,9.043
1453,9.04245
1454,9.04191
1455,9.04136
1456,9.04082
1457,9.04027
1458,9.03973
1459,9.03919
1460,9.03864
1461,9.0381
1462,9.03755
1463,9.03701
1464,9.03646
1465,9.03592
1466,9.03538
1467,9.03483
1468,9.03429
1469,9.03374
1470,9.0332
1471,9.03265
1472,9.03211
1473,9.03157
1474,9.03102
1475,9.03048
1476,9.02993
1477,9.02939
1478,9.02885
1479,9.0283
1480,9.02776
1481,9.02721
1482,9.02667
1483,9.02613
1484,9.02558
1485,9.02504
1486,9.0245
1487,9.02395
1488,9.02341
1489,9.02286
1490,9.02232
1491,9.02178
1492,9.02123
1493,9.02069
1494,9.02015
1495,9.0196
1496,9.01906
1497,9.01852
1498,9.01797
1499,9.01743
1500,9.01689
1501,9.01634
1502,9.0158
1503,9.01526
1504,9.01472
1505,9.01417
1506,9.01363
1507,9.01309
1508,9.01254
1509,9.012
1510,9.01146
1511,9.01091
1512,9.01037
1513,9.00983
1514,9.00929
1515,9.00874
1516,9.0082
1517,9.00766
1518,9.00712
1519,9.00657
1520,9.00603
1521,9.00549
1522,9.00495
1523,9.0044
1524,9.00386
1525,9.00332
1526,9.00278
1527,9.00223
1528,9.00169
1529,9.00115
1530,9.00061
1531,9.00007
1532,8.99952
1533,8.99898
1534,8.99844
1535,8.9979
1536,8.99735
1537,8.99681
1538,8.99627
1539,8.99573
1540,8.99519
1541,8.99465
1542,8.9941
1543,8.99356
1544,8.99302
1545,8.99248
1546,8.99194
1547,8.99139
1548,8.99085
1549,8.99031
1550,8.98977
1551,8.98923
1552,8.98869
1553,8.98815
1554,8.9876
1555,8.98706
1556,8.98652
1557,8.98598
1558,8.98544
1559,8.9849
1560,8.98436
1561,8.98381
1562,8.98327
1563,8.98273
1564,8.98219
1565,8.98165
1566,8.98111
1567,8.98057
1568,8.98003
1569,8.97949
1570,8.97895
1571,8.9784
1572,8.97786
1573,8.97732
1574,8.97678
1575,8.97624
1576,8.9757
1577,8.97516
1578,8.97462
1579,8.97408
1580,8.97354
1581,8.973
1582,8.97246
1583,8.97192
1584,8.97138
1585,8.97084
1586,8.9703
1587,8.96975
1588,8.96921
1589,8.96867
1590,8.96813
1591,8.96759
1592,8.96705
1593,8.96651
1594,8.96597
1595,8.96543
1596,8.96489
1597,8.96435
1598,8.96381
1599,8.96327
1600,8.96273
1601,8.96219
1602,8.96165
1603,8.96111
1604,8.96057
1605,8.96003
1606,8.95949
1607,8.95895
1608,8.95841
1609,8.95788
1610,8.95734
1611,8.9568
1612,8.95626
1613,8.95572
1614,8.95518
1615,8.95464
1616,8.9541
1617,8.95356
1618,8.95302
1619,8.95248
1620,8.95194
1621,8.9514
1622,8.95086
1623,8.95032
1624,8.94978
1625,8.94925
1626,8.94871
1627,8.94817
1628,8.94763
1629,8.94709
1630,8.94655
1631,8.94601
1632,8.94547
1633,8.94493
1634,8.94439
1635,8.94386
1636,8.94332
1637,8.94278
1638,8.94224
1639,8.9417
1640,8.94116
1641,8.94062
1642,8.94009
1643,8.93955
1644,8.93901
1645,8.93847
1646,8.93793
1647,8.93739
1648,8.93685
1649,8.93632
1650,8.93578
1651,8.93524
1652,8.9347
1653,8.93416
1654,8.93362
1655,8.93309
1656,8.93255
1657,8.93201
1658,8.93147
1659,8.93093
1660,8.9304
1661,8.92986
1662,8.92932
1663,8.92878
1664,8.92824
1665,8.92771
1666,8.92717
1667,8.92663
1668,8.92609
1669,8.92556
1670,8.92502
1671,8.92448
1672,8.92394
1673,8.92341
1674,8.92287
1675,8.92233
1676,8.92179
1677,8.92126
1678,8.92072
1679,8.92018
1680,8.91964
1681,8.91911
1682,8.91857
1683,8.91803
1684,8.91749
1685,8.91696
1686,8.91642
1687,8.91588
1688,8.91535
1689,8.91481
1690,8.91427
1691,8.91374
1692,8.9132
1693,8.91266
1694,8.91212
1695,8.91159
1696,8.91105
1697,8.91051
1698,8.90998
1699,8.90944
1700,8.9089
1701,8.90837
1702,8.90783
1703,8.90729
1704,8.90676
1705,8.90622
1706,8.90568
1707,8.90515
1708,8.90461
1709,8.90407
1710,8.90354
1711,8.903
1712,8.90247
1713,8.90193
1714,8.90139
1715,8.90086
1716,8.90032
1717,8.89978
1718,8.89925
1719,8.89871
1720,8.89818
1721,8.89764
1722,8.8971
1723,8.89657
1724,8.89603
1725,8.8955
1726,8.89496
1727,8.89443
1728,8.89389
1729,8.89335
1730,8.89282
1731,8.89228
1732,8.89175
1733,8.89121
1734,8.89068
1735,8.89014
1736,8.8896
1737,8.88907
1738,8.88853
1739,8.888
1740,8.88746
1741,8.88693
1742,8.88639
1743,8.88586
1744,8.88532
1745,8.88479
1746,8.88425
1747,8.88372
1748,8.88318
1749,8.88265
1750,8.88211
1751,8.88158
1752,8.88104
1753,8.88051
1754,8.87997
1755,8.87944
1756,8.8789
1757,8.87837
1758,8.87783
1759,8.8773
1760,8.87676
1761,8.87623
1762,8.87569
1763,8.87516
1764,8.87462
1765,8.87409
1766,8.87355
1767,8.87302
1768,8.87248
1769,8.87195
1770,8.87142
1771,8.87088
1772,8.87035
1773,8.86981
1774,8.86928
1775,8.86874
1776,8.86821
1777,8.86768
1778,8.86714
1779,8.86661
1780,8.86607
1781,8.86554
1782,8.865
1783,8.86447
1784,8.86394
1785,8.8634
1786,8.86287
1787,8.86234
1788,8.8618
1789,8.86127
1790,8.86073
1791,8.8602
1792,8.85967
1793,8.85913
1794,8.8586
1795,8.85807
1796,8.85753
1797,8.857
1798,8.85646
1799,8.85593
1800,8.8554
1801,8.85486
1802,8.85433
1803,8.8538
1804,8.85326
1805,8.85273
1806,8.8522
1807,8.85166
1808,8.85113
1809,8.8506
1810,8.85006
1811,8.84953
1812,8.849
1813,8.84847
1814,8.84793
1815,8.8474
1816,8.84687
1817,8.84633
1818,8.8458
1819,8.84527
1820,8.84473
1821,8.8442
1822,8.84367
1823,8.84314
1824,8.8426
1825,8.84207
1826,8.84154
1827,8.84101
1828,8.84047
1829,8.83994
1830,8.83941
1831,8.83888
1832,8.83834
1833,8.83781
1834,8.83728
1835,8.83675
1836,8.83621
1837,8.83568
1838,8.83515
1839,8.83462
1840,8.83409
1841,8.83355
1842,8.83302
1843,8.83249
1844,8.83196
1845,8.83142
1846,8.83089
1847,8.83036
1848,8.82983
1849,8.8293
1850,8.82876
1851,8.82823
1852,8.8277
1853,8.82717
1854,8.82664
1855,8.82611
1856,8.82557
1857,8.82504
1858,8.82451
1859,8.82398
1860,8.82345
1861,8.82292
1862,8.82239
1863,8.82185
1864,8.82132
1865,8.82079
1866,8.82026
1867,8.81973
1868,8.8192
1869,8.81867
1870,8.81813
1871,8.8176
1872,8.81707
